,Edge_Count,Re(Mean_Frequency),Im(Mean_Frequency),Frequency_Variance,StDev_Contrast,Mean_Noise,StDev_Noise,Minimum_Intensity,Maximum_Intensity,Is_Healthy,Disease
Orange___Haunglongbing_(Citrus_greening)_image (5057).JPG,499,0.3371478431372549,-3.122502256758253e-17,594.5951297765268,0.12319324899164938,0.36057731646369484,0.12319324899164938,0.062401960784313724,0.6203054901960784,True,Healthy
Orange___Haunglongbing_(Citrus_greening)_image (2792).JPG,380,0.3450337254901962,4.163336342344337e-17,1010.3839093232946,0.16114191483418255,0.4698277417470895,0.16114191483418255,0.07299098039215687,0.8515843137254903,True,Healthy
Orange___Haunglongbing_(Citrus_greening)_image (3880).JPG,248,0.6101094117647059,6.938893903907228e-18,1490.098596190575,0.1341888258964566,0.5881137975834866,0.1341888258964566,0.11676980392156863,0.8609752941176472,True,Healthy
Orange___Haunglongbing_(Citrus_greening)_image (2638).JPG,442,0.30924156862745095,-2.42861286636753e-17,924.0562328024293,0.20554687228205534,0.4282213174977022,0.20554687228205534,0.040019215686274506,0.6984470588235294,True,Healthy
Orange___Haunglongbing_(Citrus_greening)_image (1917).JPG,456,0.6166509803921568,0.0,1060.063444001334,0.19677893837282215,0.4692285559321385,0.19677893837282215,0.056486274509803924,0.8178313725490196,True,Healthy
Orange___Haunglongbing_(Citrus_greening)_image (5407).JPG,247,0.2910396078431373,-2.0816681711721685e-17,842.9223012662948,0.08566677393707718,0.44550360380284926,0.08566677393707718,0.14080352941176472,0.5889525490196078,True,Healthy
Orange___Haunglongbing_(Citrus_greening)_image (3300).JPG,315,0.30828666666666643,6.938893903907228e-18,667.0722994762665,0.09549693122358789,0.3921262392769608,0.09549693122358789,0.15060823529411765,0.5889478431372549,True,Healthy
Orange___Haunglongbing_(Citrus_greening)_image (2842).JPG,369,0.2813223529411766,1.3877787807814457e-17,723.4496747526316,0.13067443997279005,0.3994583436734068,0.13067443997279005,0.08232313725490197,0.6063760784313725,True,Healthy
Orange___Haunglongbing_(Citrus_greening)_image (3750).JPG,365,0.6120345098039217,0.0,1143.8750180961752,0.1657015120138379,0.5018972230200675,0.1657015120138379,0.06743254901960784,0.7758996078431373,True,Healthy
Orange___Haunglongbing_(Citrus_greening)_image (4095).JPG,226,0.5506329411764708,4.336808689942018e-18,932.8679417599913,0.10128884435071665,0.46643922966452206,0.10128884435071665,0.07535098039215686,0.6818066666666667,True,Healthy
Orange___Haunglongbing_(Citrus_greening)_image (1297).JPG,212,0.3377796078431373,5.204170427930421e-18,419.01931954726285,0.05860603210374129,0.3144722989430147,0.05860603210374129,0.11707450980392158,0.4976043137254902,True,Healthy
Orange___Haunglongbing_(Citrus_greening)_image (849).JPG,235,0.32808352941176455,3.469446951953614e-18,591.5312986641181,0.13320232612129992,0.3559497721354167,0.13320232612129992,0.0865572549019608,0.6416325490196078,True,Healthy
Orange___Haunglongbing_(Citrus_greening)_image (2511).JPG,316,0.524176862745098,0.0,1030.5312528031359,0.1298769025677406,0.4845550688380821,0.1298769025677406,0.09518901960784314,0.8017654901960785,True,Healthy
Orange___Haunglongbing_(Citrus_greening)_image (4996).JPG,101,0.432447843137255,-3.469446951953614e-18,739.8002416614858,0.08824005697578392,0.415781965379902,0.08824005697578392,0.1862505882352941,0.5899737254901961,True,Healthy
Orange___Haunglongbing_(Citrus_greening)_image (2141).JPG,265,0.3122003921568628,1.0408340855860843e-17,695.8366449684435,0.13914225812917358,0.38800157418045345,0.13914225812917358,0.051226274509803923,0.6173721568627452,True,Healthy
Orange___Haunglongbing_(Citrus_greening)_image (4979).JPG,221,0.2790360784313726,-6.938893903907228e-18,637.282115659447,0.12945318931951963,0.3726222414981618,0.12945318931951963,0.08961568627450982,0.5894529411764706,True,Healthy
Orange___Haunglongbing_(Citrus_greening)_image (2454).JPG,291,0.5571823529411764,-6.938893903907228e-18,949.5772761238893,0.10269661155366441,0.4704886711090686,0.10269661155366441,0.11011019607843138,0.7323854901960785,True,Healthy
Orange___Haunglongbing_(Citrus_greening)_image (5391).JPG,357,0.36429058823529425,4.336808689942018e-18,1074.149927109132,0.1556679923842322,0.4878970280905331,0.1556679923842322,0.04528627450980392,0.7371796078431373,True,Healthy
Orange___Haunglongbing_(Citrus_greening)_image (2004).JPG,274,0.30822627450980383,6.938893903907228e-18,666.3747355790587,0.13692368034351887,0.37942620413985906,0.13692368034351887,0.050316862745098036,0.5784164705882353,True,Healthy
Orange___Haunglongbing_(Citrus_greening)_image (1782).JPG,521,0.28916549019607846,-1.3877787807814457e-17,918.6018030801506,0.13724536723703734,0.4532682889093137,0.13724536723703734,0.15456235294117646,0.7905435294117648,True,Healthy
Orange___Haunglongbing_(Citrus_greening)_image (4580).JPG,174,0.27288235294117624,-3.469446951953614e-18,541.5370754226941,0.12240148456648028,0.3424138672832414,0.12240148456648028,0.12864745098039215,0.5861345098039216,True,Healthy
Orange___Haunglongbing_(Citrus_greening)_image (1278).JPG,211,0.5098443137254902,-6.938893903907228e-18,885.6756408396196,0.08833865318446947,0.4566061202703737,0.08833865318446947,0.1352913725490196,0.6616482352941176,True,Healthy
Orange___Haunglongbing_(Citrus_greening)_image (3245).JPG,223,0.582295294117647,-2.7755575615628914e-17,1080.588954806767,0.09096863240635471,0.505591881797641,0.09096863240635471,0.16129803921568628,0.7123756862745098,True,Healthy
Orange___Haunglongbing_(Citrus_greening)_image (2907).JPG,209,0.6570352941176472,6.938893903907228e-18,1144.6610174576056,0.12457717626066886,0.5138522917624081,0.12457717626066886,0.13113254901960786,0.8057337254901961,True,Healthy
Orange___Haunglongbing_(Citrus_greening)_image (1628).JPG,166,0.4847015686274509,1.3877787807814457e-17,1012.7327936866004,0.08861078818363548,0.4893410903990502,0.08861078818363548,0.13058117647058826,0.6878180392156863,True,Healthy
Orange___Haunglongbing_(Citrus_greening)_image (3615).JPG,168,0.3303349019607842,-6.245004513516506e-17,749.3919808781591,0.10287193109294371,0.41521203412224267,0.10287193109294371,0.08899058823529413,0.5972992156862745,True,Healthy
Orange___Haunglongbing_(Citrus_greening)_image (1106).JPG,260,0.41484117647058827,-1.3877787807814457e-17,974.9232585289682,0.12013335815677642,0.4728936083984374,0.12013335815677642,0.11932078431372549,0.7080313725490197,True,Healthy
Orange___Haunglongbing_(Citrus_greening)_image (371).JPG,210,0.1685921568627451,-3.469446951953614e-18,638.9888490951193,0.1431564179793753,0.368125408337163,0.1431564179793753,0.12878745098039218,0.6654674509803922,True,Healthy
Orange___Haunglongbing_(Citrus_greening)_image (4304).JPG,167,0.35044352941176476,-6.938893903907228e-18,647.7921383532167,0.09507555834426254,0.38619036601945467,0.09507555834426254,0.17117372549019608,0.5567341176470588,True,Healthy
Orange___Haunglongbing_(Citrus_greening)_image (1556).JPG,412,0.3456980392156864,1.3877787807814457e-17,1008.259508846694,0.16386863623047915,0.4683303889973958,0.16386863623047915,0.06487921568627451,0.7446725490196079,True,Healthy
Orange___Haunglongbing_(Citrus_greening)_image (721).JPG,350,0.0663619607843138,-2.168404344971009e-18,944.4508597602496,0.18365474235853782,0.44367875086167285,0.18365474235853782,0.0543443137254902,0.7603588235294118,True,Healthy
Orange___Haunglongbing_(Citrus_greening)_image (3091).JPG,302,0.41393254901960796,-1.734723475976807e-17,1276.9159079965698,0.12103105423600433,0.5451058272058824,0.12103105423600433,0.058174901960784314,0.773827843137255,True,Healthy
Orange___Haunglongbing_(Citrus_greening)_image (4754).JPG,300,0.308112156862745,-1.3877787807814457e-17,748.0844089434229,0.11048219402229367,0.41286154698988975,0.11048219402229367,0.12126313725490197,0.7150611764705883,True,Healthy
Orange___Haunglongbing_(Citrus_greening)_image (3838).JPG,220,0.25593019607843115,6.071532165918825e-18,643.4017442655642,0.15324968448450563,0.3655284249578738,0.15324968448450563,0.0884321568627451,0.6104,True,Healthy
Orange___Haunglongbing_(Citrus_greening)_image (1805).JPG,291,0.42553450980392155,-3.469446951953614e-18,998.8771886553372,0.14604080820900353,0.47178680817248775,0.14604080820900353,0.06267764705882353,0.7846725490196078,True,Healthy
Orange___Haunglongbing_(Citrus_greening)_image (5145).JPG,221,0.4164717647058823,-2.42861286636753e-17,538.9717776965563,0.0984669037447468,0.34918694335937506,0.0984669037447468,0.07873686274509804,0.5897709803921569,True,Healthy
Orange___Haunglongbing_(Citrus_greening)_image (2680).JPG,65,0.3565392156862748,-1.3877787807814457e-17,628.4869232340794,0.04822068389898502,0.3887737016505821,0.04822068389898502,0.2274745098039216,0.5963054901960784,True,Healthy
Orange___Haunglongbing_(Citrus_greening)_image (3992).JPG,188,0.2982435294117646,1.0408340855860843e-17,345.05565935691646,0.06293186076428443,0.28337854779411764,0.06293186076428443,0.0955243137254902,0.5353011764705882,True,Healthy
Orange___Haunglongbing_(Citrus_greening)_image (2395).JPG,244,0.210866274509804,-1.0408340855860843e-17,866.6311192536898,0.1414809853657556,0.4376915003638174,0.1414809853657556,0.06098823529411765,0.6742043137254903,True,Healthy
Orange___Haunglongbing_(Citrus_greening)_image (5450).JPG,214,0.30342666666666684,-6.938893903907228e-18,737.3583699748121,0.10782430597300623,0.41038461205575977,0.10782430597300623,0.09269686274509803,0.6148345098039216,True,Healthy
Orange___Haunglongbing_(Citrus_greening)_image (1940).JPG,421,0.4790133333333333,0.0,1095.4278189359793,0.15987060088138716,0.4918697412109375,0.15987060088138716,0.04757960784313725,0.7772749019607843,True,Healthy
Orange___Haunglongbing_(Citrus_greening)_image (5000).JPG,266,0.2808584313725491,-1.0408340855860843e-17,652.3778603253634,0.11659892454123791,0.38170130667892155,0.11659892454123791,0.11563098039215686,0.5933070588235294,True,Healthy
Orange___Haunglongbing_(Citrus_greening)_image (4241).JPG,173,0.31237450980392145,1.3877787807814457e-17,602.8939529163246,0.09634707276696025,0.3713919368489583,0.09634707276696025,0.1563513725490196,0.566549411764706,True,Healthy
Orange___Haunglongbing_(Citrus_greening)_image (3584).JPG,197,0.5762431372549018,4.336808689942018e-18,1143.4432056681974,0.0880356680029918,0.5210486814491422,0.0880356680029918,0.19662980392156865,0.7472960784313726,True,Healthy
Orange___Haunglongbing_(Citrus_greening)_image (1043).JPG,251,0.29856156862745103,1.3877787807814457e-17,617.3791540577955,0.11403603467706598,0.3711399706073836,0.11403603467706598,0.1251329411764706,0.5568819607843138,True,Healthy
Orange___Haunglongbing_(Citrus_greening)_image (234).JPG,481,0.45013450980392156,-2.42861286636753e-17,1278.588628747283,0.13849266002185828,0.5413175390625,0.13849266002185828,0.02661058823529412,0.8226450980392157,True,Healthy
Orange___Haunglongbing_(Citrus_greening)_image (4611).JPG,218,0.3264894117647058,1.734723475976807e-18,581.9664064226896,0.1209771074438154,0.35703249980851715,0.1209771074438154,0.09184862745098038,0.5274509803921569,True,Healthy
Orange___Haunglongbing_(Citrus_greening)_image (1413).JPG,170,0.47019098039215684,-3.469446951953614e-18,723.0521057798074,0.0770713459168342,0.4130864015586703,0.0770713459168342,0.08654235294117647,0.5684376470588235,True,Healthy
Orange___Haunglongbing_(Citrus_greening)_image (664).JPG,276,0.335341568627451,1.0408340855860843e-17,566.508981724397,0.10109922261443999,0.3579305220779718,0.10109922261443999,0.07088666666666667,0.6414309803921568,True,Healthy
Orange___Haunglongbing_(Citrus_greening)_image (5329).JPG,488,0.32080313725490206,-3.469446951953614e-18,901.5767813889084,0.13146182568194165,0.4503936421951593,0.13146182568194165,0.05202117647058824,0.7104898039215686,True,Healthy
Orange___Haunglongbing_(Citrus_greening)_image (2116).JPG,233,0.3053121568627451,-1.3877787807814457e-17,704.4597612221668,0.09993013911333651,0.402522013537837,0.09993013911333651,0.1197286274509804,0.6045062745098039,True,Healthy
Orange___Haunglongbing_(Citrus_greening)_image (2546).JPG,347,0.17817019607843132,0.0,1060.120847215841,0.21264664092954857,0.46217715485217525,0.21264664092954857,0.02463843137254902,0.7612298039215686,True,Healthy
Orange___Haunglongbing_(Citrus_greening)_image (5283).JPG,173,0.5138184313725491,1.3877787807814457e-17,679.494780052525,0.0992949859882344,0.39509143430223653,0.0992949859882344,0.07200980392156862,0.5886337254901961,True,Healthy
Orange___Haunglongbing_(Citrus_greening)_image (4538).JPG,348,0.4877215686274511,6.938893903907228e-17,1181.8370215654036,0.13497004810644322,0.5199765278416054,0.13497004810644322,0.041678039215686274,0.8708866666666667,True,Healthy
Orange___Haunglongbing_(Citrus_greening)_image (2815).JPG,112,0.35425294117647055,-8.673617379884035e-18,801.2626311178097,0.08336715176809883,0.4343976473460478,0.08336715176809883,0.18176196078431373,0.5780541176470588,True,Healthy
Orange___Haunglongbing_(Citrus_greening)_image (3707).JPG,258,0.418201568627451,6.938893903907228e-18,709.5077742386434,0.0940471138504822,0.4054842909390319,0.0940471138504822,0.11742901960784313,0.5666666666666668,True,Healthy
Orange___Haunglongbing_(Citrus_greening)_image (1690).JPG,208,0.39456431372549033,-8.673617379884035e-18,543.8327549932546,0.06737854357124284,0.35814774691712625,0.06737854357124284,0.16381294117647058,0.5577301960784313,True,Healthy
Orange___Haunglongbing_(Citrus_greening)_image (4168).JPG,89,0.30201803921568643,-2.0816681711721685e-17,373.06791823328393,0.07030288526366474,0.293531613817402,0.07030288526366474,0.054038823529411764,0.4756243137254902,True,Healthy
Orange___Haunglongbing_(Citrus_greening)_image (4492).JPG,117,0.4879380392156863,8.673617379884035e-18,816.2792578517767,0.11821483974950724,0.43054651979932596,0.11821483974950724,0.05742470588235294,0.7049172549019608,True,Healthy
Orange___Haunglongbing_(Citrus_greening)_image (3357).JPG,396,0.2671827450980393,-1.3877787807814457e-17,769.1541488989855,0.1676357540941676,0.3996216422526042,0.1676357540941676,0.0802529411764706,0.8095639215686274,True,Healthy
Orange___Haunglongbing_(Citrus_greening)_image (408).JPG,148,0.29701647058823516,6.938893903907228e-18,657.908446685434,0.08598459564164629,0.3914720506855086,0.08598459564164629,0.1725811764705882,0.5648827450980393,True,Healthy
Orange___Haunglongbing_(Citrus_greening)_image (2950).JPG,279,0.4874125490196076,5.551115123125783e-17,1134.5904281668093,0.11325967613395967,0.5140329393573836,0.11325967613395967,0.048167843137254904,0.7644054901960784,True,Healthy
Orange___Haunglongbing_(Citrus_greening)_image (3642).JPG,303,0.23270549019607842,8.673617379884035e-18,615.4150081614722,0.11435541309656178,0.3703834025543811,0.11435541309656178,0.06883921568627452,0.5621419607843137,True,Healthy
Orange___Haunglongbing_(Citrus_greening)_image (4187).JPG,177,0.604947450980392,2.6020852139652106e-18,948.7658013136156,0.08850465741654212,0.47316862467447923,0.08850465741654212,0.11405372549019607,0.708783137254902,True,Healthy
Orange___Haunglongbing_(Citrus_greening)_image (1385).JPG,189,0.38432627450980394,6.938893903907228e-18,727.7553349180552,0.07514005298597246,0.41480679352405025,0.07514005298597246,0.09099960784313726,0.5839541176470588,True,Healthy
Orange___Haunglongbing_(Citrus_greening)_image (3212).JPG,246,0.4069478431372549,1.3877787807814457e-17,465.4533310101078,0.10083029449163046,0.3217293119064032,0.10083029449163046,0.052975294117647065,0.6152654901960783,True,Healthy
Orange___Haunglongbing_(Citrus_greening)_image (4884).JPG,335,0.45091450980392145,-3.469446951953614e-18,981.72103601707,0.18126591035212827,0.45482996457567404,0.18126591035212827,0.0397364705882353,0.7921874509803922,True,Healthy
Orange___Haunglongbing_(Citrus_greening)_image (2053).JPG,220,0.36426274509803913,-1.0408340855860843e-17,620.3282573378605,0.14285369487859967,0.3620394242110907,0.14285369487859967,0.09640392156862744,0.5973415686274509,True,Healthy
Orange___Haunglongbing_(Citrus_greening)_image (2403).JPG,257,0.33052313725490207,-3.469446951953614e-18,769.1099690342606,0.11187456452190014,0.41866662348728556,0.11187456452190014,0.1902019607843137,0.6368776470588235,True,Healthy
Orange___Haunglongbing_(Citrus_greening)_image (3984).JPG,250,0.2654917647058822,-6.938893903907228e-18,564.8787002293184,0.12864031926428207,0.3483944828048407,0.12864031926428207,0.08679607843137255,0.5504227450980392,True,Healthy
Orange___Haunglongbing_(Citrus_greening)_image (5153).JPG,239,0.14948156862745113,0.0,552.0540275990338,0.13117288175773148,0.3428964066329657,0.13117288175773148,0.06719529411764708,0.5953396078431372,True,Healthy
Orange___Haunglongbing_(Citrus_greening)_image (2696).JPG,224,0.4635439215686275,-5.204170427930421e-18,977.7830484731118,0.11125616909291695,0.4758057257199755,0.11125616909291695,0.11201411764705882,0.7038568627450981,True,Healthy
Orange___Haunglongbing_(Citrus_greening)_image (5503).JPG,204,0.3400862745098038,-1.734723475976807e-18,561.6244484062375,0.07597008188654163,0.36245293141084556,0.07597008188654163,0.18007254901960787,0.520361568627451,True,Healthy
Orange___Haunglongbing_(Citrus_greening)_image (1813).JPG,440,0.5381647058823529,2.7755575615628914e-17,872.373635786696,0.09614776246712135,0.45145117206648283,0.09614776246712135,0.053099607843137255,0.7031823529411766,True,Healthy
Orange___Haunglongbing_(Citrus_greening)_image (3087).JPG,292,0.48279529411764693,5.551115123125783e-17,1190.1686748241782,0.17952989433556327,0.5083251402611826,0.17952989433556327,0.024615686274509805,0.9039039215686274,True,Healthy
Orange___Haunglongbing_(Citrus_greening)_image (4742).JPG,340,0.5511521568627451,3.469446951953614e-18,901.3612876327795,0.19630398542903663,0.42614295218673404,0.19630398542903663,0.04335254901960785,0.7904250980392157,True,Healthy
Orange___Haunglongbing_(Citrus_greening)_image (737).JPG,187,0.3414717647058824,-3.469446951953614e-18,378.6295177559446,0.06820343923923959,0.2963369796453738,0.06820343923923959,0.1159427450980392,0.45364862745098045,True,Healthy
Orange___Haunglongbing_(Citrus_greening)_image (1540).JPG,186,0.39718509803921576,3.469446951953614e-18,418.8869160792354,0.07420586965969336,0.31112588618259807,0.07420586965969336,0.10446862745098039,0.5661607843137255,True,Healthy
Orange___Haunglongbing_(Citrus_greening)_image (4312).JPG,213,0.281053725490196,1.734723475976807e-18,596.1904323794826,0.1590580838595313,0.346805587756587,0.1590580838595313,0.10388745098039215,0.6074168627450981,True,Healthy
Orange___Haunglongbing_(Citrus_greening)_image (367).JPG,218,0.525704705882353,4.336808689942018e-18,778.9051840658699,0.1084794102509554,0.4224477340877757,0.1084794102509554,0.0647250980392157,0.6618270588235294,True,Healthy
Orange___Haunglongbing_(Citrus_greening)_image (1110).JPG,450,0.48812431372549026,1.3877787807814457e-17,1098.897039054597,0.15189397409013566,0.4952492310049019,0.15189397409013566,0.06155372549019608,0.845669411764706,True,Healthy
Orange___Haunglongbing_(Citrus_greening)_image (672).JPG,317,0.2822501960784312,-3.8163916471489756e-17,633.8418449538792,0.11327551530920339,0.37674215494791663,0.11327551530920339,0.07214980392156864,0.5618819607843137,True,Healthy
Orange___Haunglongbing_(Citrus_greening)_image (1405).JPG,365,0.7027596078431372,-4.163336342344337e-17,1056.309417558409,0.1701381771943423,0.4786038195082721,0.1701381771943423,0.0857886274509804,0.9347478431372549,True,Healthy
Orange___Haunglongbing_(Citrus_greening)_image (3438).JPG,242,0.26432392156862755,2.3418766925686896e-17,768.232201661271,0.0979111912427255,0.42188522834329045,0.0979111912427255,0.11166392156862745,0.5986352941176469,True,Healthy
Orange___Haunglongbing_(Citrus_greening)_image (4607).JPG,311,0.5268568627450979,-4.163336342344337e-17,754.7388096345965,0.11313483862640887,0.4141626263786765,0.11313483862640887,0.05185921568627452,0.6416827450980392,True,Healthy
Orange___Haunglongbing_(Citrus_greening)_image (388).JPG,388,0.4082341176470589,1.3877787807814457e-17,977.4881334677209,0.1553995830925677,0.46318054869408704,0.1553995830925677,0.08088666666666666,0.7109741176470588,True,Healthy
Orange___Haunglongbing_(Citrus_greening)_image (222).JPG,348,0.47820509803921574,2.7755575615628914e-17,1052.6022856773325,0.14182673726533093,0.4867483812040441,0.14182673726533093,0.060147058823529415,0.8005811764705882,True,Healthy
Orange___Haunglongbing_(Citrus_greening)_image (1055).JPG,211,0.39186549019607836,-2.3418766925686896e-17,606.3369605901374,0.08354956712572749,0.3756174173751532,0.08354956712572749,0.1563278431372549,0.6370819607843138,True,Healthy
Orange___Haunglongbing_(Citrus_greening)_image (3068).JPG,194,0.2648447058823528,1.3877787807814457e-17,773.5287754477084,0.1070509837015426,0.42119711569393387,0.1070509837015426,0.12114313725490196,0.5944160784313726,True,Healthy
Orange___Haunglongbing_(Citrus_greening)_image (4257).JPG,279,0.4145152941176473,6.938893903907228e-18,800.1397193435967,0.11156138736310252,0.42771791752833943,0.11156138736310252,0.06948,0.6875650980392158,True,Healthy
Orange___Haunglongbing_(Citrus_greening)_image (3592).JPG,91,0.38592470588235295,0.0,793.9227806055483,0.06294381778972571,0.43577889054840685,0.06294381778972571,0.1689949019607843,0.5646196078431371,True,Healthy
Orange___Haunglongbing_(Citrus_greening)_image (2229).JPG,205,0.3135454901960784,6.5052130349130266e-18,439.4868240072167,0.058241197881672604,0.32237951612285537,0.058241197881672604,0.1414443137254902,0.567276862745098,True,Healthy
Orange___Haunglongbing_(Citrus_greening)_image (5016).JPG,299,0.3867870588235293,0.0,995.8848339869184,0.1596099779538823,0.4665802451937806,0.1596099779538823,0.05342078431372549,0.7935572549019609,True,Healthy
Orange___Haunglongbing_(Citrus_greening)_image (1956).JPG,204,0.2081501960784313,-3.469446951953614e-18,581.8527390496216,0.1386100584570979,0.3505020981732537,0.1386100584570979,0.1288478431372549,0.5858447058823529,True,Healthy
Orange___Haunglongbing_(Citrus_greening)_image (2679).JPG,283,0.6026839215686276,1.3877787807814457e-17,834.4397149808317,0.11159635115333463,0.43744207232306986,0.11159635115333463,0.003928627450980392,0.6625701960784313,True,Healthy
Orange___Haunglongbing_(Citrus_greening)_image (2383).JPG,327,0.29244549019607835,2.7755575615628914e-17,713.1859191720421,0.16086064968547753,0.3850485520067402,0.16086064968547753,0.08793490196078431,0.6456941176470589,True,Healthy
Orange___Haunglongbing_(Citrus_greening)_image (5446).JPG,203,0.24598196078431386,-1.1275702593849246e-17,501.49472373107835,0.10302385900107949,0.3344190365540748,0.10302385900107949,0.12575098039215685,0.5379674509803921,True,Healthy
Orange___Haunglongbing_(Citrus_greening)_image (4484).JPG,553,0.728289411764706,-2.7755575615628914e-17,1131.7948078555778,0.21086397549105418,0.4816461036113665,0.21086397549105418,0.042503529411764704,0.9526521568627451,True,Healthy
Orange___Haunglongbing_(Citrus_greening)_image (3341).JPG,327,0.20354941176470576,3.469446951953614e-18,691.0226111129854,0.11061270124457134,0.39557760024126837,0.11061270124457134,0.13652470588235294,0.5964501960784314,True,Healthy
Orange___Haunglongbing_(Citrus_greening)_image (1686).JPG,166,0.33332313725490176,0.0,430.9278215415399,0.09366748224815956,0.31058093232996326,0.09366748224815956,0.0980321568627451,0.5744419607843138,True,Healthy
Orange___Haunglongbing_(Citrus_greening)_image (3711).JPG,201,0.4629596078431372,-6.938893903907228e-18,660.8386093103488,0.11182810506892149,0.3858553525199142,0.11182810506892149,0.16103725490196077,0.6219188235294117,True,Healthy
