,Edge_Count,Re(Mean_Frequency),Im(Mean_Frequency),Frequency_Variance,StDev_Contrast,Mean_Noise,StDev_Noise,Minimum_Intensity,Maximum_Intensity,Is_Healthy,Disease
Grape___Black_rot_image (449).JPG,337,0.1961788235294116,4.163336342344337e-17,785.4148251312998,0.14410691901602887,0.4135145199525122,0.14410691901602887,0.09273529411764707,0.743061568627451,False,Black_rot
Grape___Black_rot_image (1079).JPG,759,0.5917278431372549,1.3877787807814457e-17,1132.2937973397884,0.23157694131046913,0.4721191793045344,0.23157694131046913,0.04230470588235294,0.8865423529411764,False,Black_rot
Grape___Black_rot_image (1096).JPG,610,0.5208058823529413,-1.734723475976807e-17,1113.3573931996252,0.16772908740353681,0.49370937145756744,0.16772908740353681,0.03864313725490196,0.7268592156862744,False,Black_rot
Grape___Black_rot_image (432).JPG,442,0.3454654901960784,2.0816681711721685e-17,925.495134499841,0.16747887776365808,0.44489428337545955,0.16747887776365808,0.06946509803921568,0.7282125490196079,False,Black_rot
Grape___Black_rot_image (598).JPG,398,0.3813407843137256,5.204170427930421e-18,1139.6852150485965,0.16365789797993,0.5014928277228861,0.16365789797993,0.035814901960784316,0.7436913725490197,False,Black_rot
Grape___Black_rot_image (71).JPG,409,0.47909019607843134,-6.938893903907228e-18,944.1319372266081,0.1771405164660877,0.44629388930376834,0.1771405164660877,0.038069803921568626,0.7518023529411764,False,Black_rot
Grape___Black_rot_image (961).JPG,353,0.3168764705882351,0.0,744.8191474476913,0.14762556926367015,0.4000897621783088,0.14762556926367015,0.11012862745098038,0.6868243137254902,False,Black_rot
Grape___Black_rot_image (824).JPG,604,0.42814901960784313,-6.938893903907228e-18,1555.6304938045207,0.1610493327988781,0.5948953414139093,0.1610493327988781,0.09592431372549019,0.8781258823529412,False,Black_rot
Grape___Black_rot_image (577).JPG,574,0.18974235294117653,-1.3877787807814457e-17,844.7269361802161,0.16541766453803416,0.4229396505438113,0.16541766453803416,0.03274941176470589,0.7453658823529413,False,Black_rot
Grape___Black_rot_image (127).JPG,341,0.3797380392156863,-2.0816681711721685e-17,871.0922923939063,0.16099992157996526,0.43218427466299014,0.16099992157996526,0.11558549019607843,0.7255470588235294,False,Black_rot
Grape___Black_rot_image (609).JPG,409,0.36650901960784327,0.0,894.069413606444,0.15879290231178364,0.43942721210554536,0.15879290231178364,0.031082745098039218,0.6921376470588235,False,Black_rot
Grape___Black_rot_image (259).JPG,559,0.31631803921568624,6.071532165918825e-18,1221.7084739514905,0.18979998878838225,0.5121221169385723,0.18979998878838225,0.05426901960784314,0.816870588235294,False,Black_rot
Grape___Black_rot_image (936).JPG,602,0.283033725490196,2.7755575615628914e-17,1017.8206593791798,0.18720422563373115,0.46202327588848047,0.18720422563373115,0.08813372549019607,0.7818215686274509,False,Black_rot
Grape___Black_rot_image (26).JPG,378,0.5745596078431371,-2.7755575615628914e-17,1177.9842300370274,0.17012480621041814,0.508657008080576,0.17012480621041814,0.06996313725490197,0.7716474509803921,False,Black_rot
Grape___Black_rot_image (465).JPG,601,0.43754666666666653,1.3877787807814457e-17,1154.332428122136,0.16335634852404535,0.505154316884957,0.16335634852404535,0.04367294117647059,0.8271454901960784,False,Black_rot
Grape___Black_rot_image (170).JPG,662,0.3078505882352944,-1.734723475976807e-17,1069.8470388550836,0.18753542780641713,0.475443714575674,0.18753542780641713,0.03524941176470588,0.77842,False,Black_rot
Grape___Black_rot_image (520).JPG,549,0.29990352941176485,5.204170427930421e-18,876.635556719568,0.1730237889911067,0.4290770090379902,0.1730237889911067,0.051983529411764706,0.7285407843137255,False,Black_rot
Grape___Black_rot_image (5).JPG,499,0.3208286274509803,6.938893903907228e-18,1068.9629827204567,0.17838273758586703,0.47872958888633577,0.17838273758586703,0.05479686274509804,0.7996945098039215,False,Black_rot
Grape___Black_rot_image (873).JPG,464,0.48051254901960766,6.938893903907228e-18,1076.7615071859607,0.1305535441767102,0.49587636527267154,0.1305535441767102,0.08058901960784315,0.7560843137254901,False,Black_rot
Grape___Black_rot_image (1038).JPG,367,0.2284890196078431,2.7755575615628914e-17,1040.9958119920814,0.17644770970676527,0.47225874243642774,0.17644770970676527,0.1148650980392157,0.8663690196078432,False,Black_rot
Grape___Black_rot_image (473).JPG,412,0.4090211764705883,1.734723475976807e-17,872.8696398024906,0.17569574592296386,0.4269365158739277,0.17569574592296386,0.07610823529411766,0.730184705882353,False,Black_rot
Grape___Black_rot_image (189).JPG,416,0.396507843137255,2.7755575615628914e-17,928.9201386392398,0.1469227302321102,0.45303337402343746,0.1469227302321102,0.07457372549019607,0.721263137254902,False,Black_rot
Grape___Black_rot_image (30).JPG,571,0.6370392156862745,-5.551115123125783e-17,895.5176703896428,0.15486460698731588,0.44130292786841296,0.15486460698731588,0.06489411764705882,0.7994345098039216,False,Black_rot
Grape___Black_rot_image (920).JPG,364,0.3519341176470586,-1.3877787807814457e-17,718.7135504372923,0.1205933475444568,0.40119154852175243,0.1205933475444568,0.07919019607843138,0.6219035294117647,False,Black_rot
Grape___Black_rot_image (865).JPG,552,0.4384529411764709,-6.938893903907228e-18,1175.293476204222,0.2158855672656003,0.4902828158509498,0.2158855672656003,0.05768549019607844,0.8307694117647058,False,Black_rot
Grape___Black_rot_image (536).JPG,255,0.3076713725490196,-1.3877787807814457e-17,621.090647016196,0.13427539066672745,0.3655498447074142,0.13427539066672745,0.0632886274509804,0.6050149019607843,False,Black_rot
Grape___Black_rot_image (166).JPG,486,0.4908933333333334,-3.469446951953614e-18,971.6914642501733,0.12011719536770603,0.47208055759803924,0.12011719536770603,0.09988352941176472,0.6876505882352941,False,Black_rot
Grape___Black_rot_image (648).JPG,488,0.42170156862745084,2.0816681711721685e-17,885.8734814262405,0.14631563371233333,0.44148936207490813,0.14631563371233333,0.04839803921568628,0.721263137254902,False,Black_rot
Grape___Black_rot_image (218).JPG,425,0.4166270588235294,-1.3877787807814457e-17,725.977569032015,0.1668398208818541,0.3865843621706495,0.1668398208818541,0.025166274509803924,0.6935145098039216,False,Black_rot
Grape___Black_rot_image (1080).JPG,345,0.3084607843137256,0.0,769.0339209578806,0.11313657228173905,0.4183010490387561,0.11313657228173905,0.09413686274509804,0.6414250980392157,False,Black_rot
Grape___Black_rot_image (977).JPG,498,0.3103639215686274,-2.0816681711721685e-17,954.7559685604162,0.18856068598174236,0.4444807123161765,0.18856068598174236,0.07123254901960784,0.7477152941176471,False,Black_rot
Grape___Black_rot_image (67).JPG,439,0.4269176470588237,-1.3877787807814457e-17,928.2782359294479,0.1529881863080935,0.45085423397288604,0.1529881863080935,0.06325098039215687,0.7190231372549021,False,Black_rot
Grape___Black_rot_image (424).JPG,510,0.3071678431372552,-8.673617379884035e-18,988.6455674578457,0.14564052152742082,0.469233865368413,0.14564052152742082,0.1098992156862745,0.7551505882352941,False,Black_rot
Grape___Black_rot_image (131).JPG,633,0.5448631372549019,1.3877787807814457e-17,1389.1615738809119,0.1896572087553933,0.5506844808900123,0.1896572087553933,0.0296,0.8803807843137256,False,Black_rot
Grape___Black_rot_image (88).JPG,513,0.34636000000000006,-3.469446951953614e-17,1146.1389204462819,0.17243984905775614,0.5001128464882046,0.17243984905775614,0.10888901960784314,0.7837105882352942,False,Black_rot
Grape___Black_rot_image (561).JPG,445,0.3796450980392156,0.0,951.4759859114281,0.1400223077903847,0.4612189103668811,0.1400223077903847,0.054253333333333334,0.7148039215686274,False,Black_rot
Grape___Black_rot_image (832).JPG,275,0.38082705882352946,3.469446951953614e-18,975.1553607914072,0.15787812240360619,0.46171955260033704,0.15787812240360619,0.09968392156862745,0.7386160784313726,False,Black_rot
Grape___Black_rot_image (998).JPG,606,0.4656360784313726,1.3877787807814457e-17,1122.047063791546,0.18312054680632645,0.490364222388174,0.18312054680632645,0.038054901960784315,0.7750341176470588,False,Black_rot
Grape___Black_rot_image (845).JPG,627,0.3824662745098041,-2.0816681711721685e-17,1310.4995882715016,0.1391412266879032,0.5482897232115503,0.1391412266879032,0.10248156862745099,0.8153807843137254,False,Black_rot
Grape___Black_rot_image (516).JPG,393,0.4239572549019609,-2.0816681711721685e-17,763.1153478040758,0.1466664868894143,0.4060052725758272,0.1466664868894143,0.0592156862745098,0.6946831372549019,False,Black_rot
Grape___Black_rot_image (146).JPG,431,0.31666196078431375,-4.163336342344337e-17,930.4863252400035,0.1858815950804132,0.43891004404105394,0.1858815950804132,0.05535450980392157,0.7840082352941177,False,Black_rot
Grape___Black_rot_image (453).JPG,618,0.4740282352941176,0.0,987.7363347371614,0.15339614834519844,0.4665522980813419,0.15339614834519844,0.061867058823529414,0.7582388235294117,False,Black_rot
Grape___Black_rot_image (10).JPG,622,0.5205325490196078,-1.3877787807814457e-17,1086.9121275826171,0.15603645636050548,0.49099712967218134,0.15603645636050548,0.04612039215686274,0.7523176470588235,False,Black_rot
Grape___Black_rot_image (900).JPG,775,0.5499760784313726,-3.469446951953614e-17,1077.8163558463727,0.1913308761453398,0.47603056698069857,0.1913308761453398,0.05121058823529412,0.7985635294117647,False,Black_rot
Grape___Black_rot_image (280).JPG,721,0.5065780392156863,6.938893903907228e-18,1012.9700730480217,0.18042495398773548,0.46348315439261645,0.18042495398773548,0.06577372549019608,0.8123992156862745,False,Black_rot
Grape___Black_rot_image (795).JPG,629,0.3790886274509804,2.0816681711721685e-17,1078.1280765232598,0.16944834690184168,0.4842904140816483,0.16944834690184168,0.07663686274509804,0.7425376470588235,False,Black_rot
Grape___Black_rot_image (1018).JPG,421,0.4274925490196079,0.0,910.2241950089051,0.11665082516880523,0.45679306640625,0.11665082516880523,0.08120000000000001,0.7298988235294117,False,Black_rot
Grape___Black_rot_image (111).JPG,471,0.20624627450980393,-1.3877787807814457e-17,637.7589436675221,0.16268504814068657,0.3595091478056066,0.16268504814068657,0.03945372549019608,0.6652301960784315,False,Black_rot
Grape___Black_rot_image (541).JPG,589,0.3589721568627453,6.938893903907228e-18,1247.3112375431474,0.21545663000188725,0.5080642143458947,0.21545663000188725,0.048175686274509806,0.8243627450980391,False,Black_rot
Grape___Black_rot_image (812).JPG,401,0.26650549019607817,-6.938893903907228e-18,704.4926484334869,0.1525076296401535,0.3856864510569853,0.1525076296401535,0.05566,0.6892945098039216,False,Black_rot
Grape___Black_rot_image (957).JPG,628,0.48269058823529376,2.0816681711721685e-17,1386.7245503155125,0.1777987475663466,0.5540760653147978,0.1777987475663466,0.043612549019607844,0.8484050980392158,False,Black_rot
Grape___Black_rot_image (47).JPG,449,0.40717843137254894,0.0,922.3209218540959,0.15875768237975119,0.4472275502642464,0.15875768237975119,0.12970392156862745,0.7862858823529411,False,Black_rot
Grape___Black_rot_image (404).JPG,485,0.31755490196078434,0.0,805.2074517996625,0.16502098356483563,0.41155381778492645,0.16502098356483563,0.060735294117647054,0.7117533333333333,False,Black_rot
Grape___Black_rot_image (687).JPG,615,0.2316733333333334,0.0,868.727767144974,0.14563823954152877,0.4369145761527267,0.14563823954152877,0.08155372549019609,0.6977337254901962,False,Black_rot
Grape___Black_rot_image (668).JPG,407,0.30854313725490207,-1.734723475976807e-17,874.024262067985,0.15873645376038997,0.43383269789751844,0.15873645376038997,0.05609764705882353,0.6982772549019608,False,Black_rot
Grape___Black_rot_image (392).JPG,424,0.22887568627450977,-2.7755575615628914e-17,1003.3911231070929,0.20523694467111056,0.45039884717754286,0.20523694467111056,0.07764627450980391,0.793235294117647,False,Black_rot
Grape___Black_rot_image (238).JPG,539,0.2786882352941176,2.42861286636753e-17,986.8143963247912,0.19168606529207813,0.4518815083103554,0.19168606529207813,0.06117294117647059,0.7819125490196079,False,Black_rot
Grape___Black_rot_image (804).JPG,340,0.31693686274509814,-3.903127820947816e-18,872.4225319395566,0.17387579532578862,0.42753422516467526,0.17387579532578862,0.10703764705882354,0.7629411764705882,False,Black_rot
Grape___Black_rot_image (557).JPG,622,0.4205721568627452,6.938893903907228e-18,1319.2145755349645,0.1721525113520787,0.5408147257965686,0.1721525113520787,0.036916078431372554,0.7946717647058824,False,Black_rot
Grape___Black_rot_image (107).JPG,512,0.3465313725490195,-1.734723475976807e-17,1110.1866876074498,0.1558586967506988,0.49676861395144,0.1558586967506988,0.04056980392156863,0.7834427450980392,False,Black_rot
Grape___Black_rot_image (412).JPG,451,0.18038666666666664,1.3877787807814457e-17,800.4602542397724,0.1345547083305607,0.4211031244255515,0.1345547083305607,0.04974352941176471,0.6613227450980392,False,Black_rot
Grape___Black_rot_image (51).JPG,521,0.2946792156862745,-2.6020852139652106e-17,848.7122995963108,0.1754000675703849,0.4200728124042586,0.1754000675703849,0.09616156862745097,0.8428396078431373,False,Black_rot
Grape___Black_rot_image (941).JPG,563,0.4659517647058825,-6.938893903907228e-18,1300.1342882281615,0.15181754931395292,0.5426048608877145,0.15181754931395292,0.17121058823529411,0.8288223529411765,False,Black_rot
Grape___Black_rot_image (691).JPG,693,0.15074901960784323,1.3877787807814457e-17,1050.9418710953698,0.18755659657822069,0.47053764619715077,0.18755659657822069,0.019325098039215685,0.7951925490196078,False,Black_rot
Grape___Black_rot_image (1059).JPG,390,0.4102149019607842,2.2551405187698492e-17,1231.3656736512287,0.17061552234071486,0.5211120913756128,0.17061552234071486,0.05679176470588236,0.7932580392156863,False,Black_rot
Grape___Black_rot_image (384).JPG,617,0.307076862745098,-1.214306433183765e-17,1073.8870167877367,0.19969464306375384,0.4715130099188113,0.19969464306375384,0.029958823529411763,0.8220929411764706,False,Black_rot
Grape___Black_rot_image (150).JPG,696,0.4104458823529411,1.0408340855860843e-17,1540.4461737882023,0.17575752800923605,0.5875677938304229,0.17575752800923605,0.06214980392156863,0.8742043137254902,False,Black_rot
Grape___Black_rot_image (500).JPG,451,0.4881843137254901,-2.0816681711721685e-17,878.3777152032051,0.1264628529624071,0.44554799488740815,0.1264628529624071,0.11969176470588234,0.6784313725490196,False,Black_rot
Grape___Black_rot_image (853).JPG,285,0.420869019607843,1.734723475976807e-17,898.0551622130057,0.15666704586802796,0.4413053706150429,0.15666704586802796,0.1017470588235294,0.7198564705882353,False,Black_rot
Grape___Black_rot_image (916).JPG,534,0.31501019607843145,0.0,1039.681756432395,0.17517529003348972,0.4724049089499081,0.17517529003348972,0.04028705882352941,0.7683219607843137,False,Black_rot
Grape___Black_rot_image (445).JPG,457,0.21638196078431365,-3.122502256758253e-17,793.2502443626388,0.15010096267444642,0.41369764610140936,0.15010096267444642,0.04940039215686274,0.6784007843137255,False,Black_rot
Grape___Black_rot_image (296).JPG,620,0.3844298039215687,0.0,1115.3099562173427,0.17861830748445226,0.4903305524280025,0.17861830748445226,0.07099607843137255,0.8332466666666666,False,Black_rot
Grape___Black_rot_image (629).JPG,609,0.3709537254901962,-2.7755575615628914e-17,1190.9292277708992,0.19245089880682678,0.5037364915556066,0.19245089880682678,0.025135686274509805,0.8380619607843137,False,Black_rot
Grape___Black_rot_image (279).JPG,477,0.36621294117647063,6.938893903907228e-18,843.0280928142672,0.1312558574526107,0.43430639820772055,0.1312558574526107,0.0676172549019608,0.701655294117647,False,Black_rot
Grape___Black_rot_image (783).JPG,657,0.46651490196078416,-3.469446951953614e-18,1173.4431092208451,0.17324604889675863,0.506482057387408,0.17324604889675863,0.05845058823529412,0.8386580392156863,False,Black_rot
Grape___Black_rot_image (594).JPG,447,0.28216352941176454,0.0,851.4983124400159,0.14233541265644803,0.4331805605660233,0.14233541265644803,0.043612549019607844,0.6938121568627451,False,Black_rot
Grape___Black_rot_image (92).JPG,593,0.4166192156862745,-1.3877787807814457e-17,864.4826506958151,0.1617155320450405,0.43005324927236516,0.1617155320450405,0.04839803921568628,0.721263137254902,False,Black_rot
Grape___Black_rot_image (828).JPG,551,0.3155607843137254,6.938893903907228e-18,910.2043805764841,0.1495655517857108,0.4470708257697611,0.1495655517857108,0.046999215686274506,0.721263137254902,False,Black_rot
Grape___Black_rot_image (982).JPG,521,0.4200349019607844,0.0,1025.005442115748,0.18749656609417684,0.46382494600183827,0.18749656609417684,0.06418235294117647,0.7543399999999999,False,Black_rot
Grape___Black_rot_image (652).JPG,678,0.44508352941176454,4.163336342344337e-17,940.4487537703002,0.18320204965218212,0.4428172530828738,0.18320204965218212,0.014792549019607842,0.7565572549019608,False,Black_rot
Grape___Black_rot_image (202).JPG,585,0.3766086274509804,-3.469446951953614e-18,1240.6916439662602,0.21337169950749668,0.507356264073989,0.21337169950749668,0.05459725490196079,0.8417007843137255,False,Black_rot
Grape___Black_rot_image (1075).JPG,523,0.3357709803921567,-3.469446951953614e-18,965.5511927703224,0.15286638959120294,0.4608575306372549,0.15286638959120294,0.08428039215686274,0.7078317647058824,False,Black_rot
Grape___Black_rot_image (717).JPG,668,0.35194117647058826,1.3877787807814457e-17,1096.9293940710293,0.15889246183771835,0.4925326926317402,0.15889246183771835,0.10055058823529413,0.7935329411764706,False,Black_rot
Grape___Black_rot_image (347).JPG,448,0.4541839215686276,0.0,975.9238140285053,0.1294969568628319,0.47068412990196085,0.1294969568628319,0.06828078431372549,0.7153694117647058,False,Black_rot
Grape___Black_rot_image (1130).JPG,381,0.3385105882352942,5.204170427930421e-18,817.5284820447705,0.1218800176891281,0.4298431711473652,0.1218800176891281,0.07996313725490196,0.7047968627450981,False,Black_rot
Grape___Black_rot_image (469).JPG,457,0.3194360784313724,-2.0816681711721685e-17,934.4499980142325,0.15975110622006186,0.4501574197686888,0.15975110622006186,0.06631647058823531,0.7092078431372549,False,Black_rot
Grape___Black_rot_image (193).JPG,632,0.20405372549019624,1.3877787807814457e-17,914.8294043651211,0.18539411179488552,0.43472544366574756,0.18539411179488552,0.025471764705882353,0.7562596078431373,False,Black_rot
Grape___Black_rot_image (890).JPG,606,0.2600960784313728,0.0,942.0111105274248,0.15230034899880635,0.45475740904564954,0.15230034899880635,0.044192941176470595,0.7035709803921569,False,Black_rot
Grape___Black_rot_image (9).JPG,339,0.49929411764705883,2.42861286636753e-17,1237.85508422465,0.14649821871571395,0.5299149448529412,0.14649821871571395,0.05455882352941176,0.7719607843137254,False,Black_rot
Grape___Black_rot_image (486).JPG,504,0.3723674509803923,-1.0408340855860843e-17,908.7506538437427,0.12712257000222035,0.45358202866498165,0.12712257000222035,0.12307058823529411,0.6652419607843137,False,Black_rot
Grape___Black_rot_image (255).JPG,296,0.36584941176470587,0.0,780.1180718062208,0.10966398214379024,0.4224511827895221,0.10966398214379024,0.07493254901960784,0.6276788235294118,False,Black_rot
Grape___Black_rot_image (1022).JPG,534,0.3152623529411765,0.0,767.5065214376882,0.1492938112825427,0.406343629174326,0.1492938112825427,0.06662901960784313,0.6772549019607843,False,Black_rot
Grape___Black_rot_image (605).JPG,473,0.3941556862745098,0.0,1406.357108975542,0.16921849983215884,0.5610275681678922,0.16921849983215884,0.06292980392156863,0.8590913725490197,False,Black_rot
Grape___Black_rot_image (310).JPG,786,0.2316356862745096,-4.163336342344337e-17,999.6304225802312,0.19873918146898634,0.45228998803232234,0.19873918146898634,0.0486956862745098,0.7789556862745098,False,Black_rot
Grape___Black_rot_image (1167).JPG,363,0.1819301960784314,1.3877787807814457e-17,891.4448202784463,0.16441560286959736,0.4365930437155331,0.16441560286959736,0.07954823529411764,0.766655294117647,False,Black_rot
Grape___Black_rot_image (740).JPG,631,0.296481568627451,-2.2551405187698492e-17,952.542971234849,0.1959141730490476,0.4406739536420037,0.1959141730490476,0.05278705882352941,0.7935290196078431,False,Black_rot
Grape___Black_rot_image (886).JPG,690,0.442963529411765,0.0,1094.3309269269128,0.13613791619431795,0.49868327493106623,0.13613791619431795,0.031221960784313725,0.7667172549019607,False,Black_rot
Grape___Black_rot_image (185).JPG,347,0.2519666666666665,2.42861286636753e-17,1027.8009949512505,0.16571199027515698,0.47273990033318014,0.16571199027515698,0.11267333333333332,0.7503956862745098,False,Black_rot
Grape___Black_rot_image (490).JPG,315,0.36933254901960777,-2.7755575615628914e-17,1167.5214570710775,0.1642140179784224,0.5080418062576593,0.1642140179784224,0.0976592156862745,0.7789250980392156,False,Black_rot
Grape___Black_rot_image (869).JPG,378,0.3625364705882353,2.7755575615628914e-17,917.8356997630252,0.16554106355931564,0.44351913794424025,0.16554106355931564,0.04467607843137256,0.736949411764706,False,Black_rot
Grape___Black_rot_image (613).JPG,522,0.3707243137254902,3.469446951953614e-18,1157.7257077922882,0.19731470165823214,0.49370876053155643,0.19731470165823214,0.03751137254901961,0.8229262745098039,False,Black_rot
Grape___Black_rot_image (1034).JPG,462,0.2732647058823529,0.0,1089.7715304773435,0.17304454760061644,0.48593345013786765,0.17304454760061644,0.06021529411764706,0.7588121568627451,False,Black_rot
Grape___Black_rot_image (243).JPG,355,0.4329384313725489,-1.3877787807814457e-17,982.7478069232776,0.14551061878848456,0.4677617815563726,0.14551061878848456,0.06631647058823531,0.729961568627451,False,Black_rot
Grape___Black_rot_image (756).JPG,406,0.359329019607843,0.0,1043.355563896869,0.1329651209016443,0.48690582136565563,0.1329651209016443,0.10674980392156863,0.776674117647059,False,Black_rot
Grape___Black_rot_image (1171).JPG,506,0.36794784313725476,0.0,1018.3890927175755,0.17556281716505323,0.4667342926623775,0.17556281716505323,0.05062235294117647,0.7655094117647059,False,Black_rot
Grape___Black_rot_image (306).JPG,530,0.3673070588235294,-2.7755575615628914e-17,993.1845563060947,0.19343711186861548,0.4528705335669424,0.19343711186861548,0.011719215686274511,0.7484164705882353,False,Black_rot
Grape___Black_rot_image (428).JPG,347,0.2177650980392158,2.949029909160572e-17,656.793075778455,0.1504423524615498,0.37111797066482843,0.1504423524615498,0.03862745098039216,0.6184839215686274,False,Black_rot
Grape___Black_rot_image (582).JPG,478,0.3569545098039216,2.0816681711721685e-17,1119.4175029716466,0.19401553693324,0.48547334405637255,0.19401553693324,0.040019215686274506,0.7938007843137255,False,Black_rot
