,Edge_Count,Re(Mean_Frequency),Im(Mean_Frequency),Frequency_Variance,StDev_Contrast,Mean_Noise,StDev_Noise,Minimum_Intensity,Maximum_Intensity,Is_Healthy,Disease
Potato___Early_blight_image (977).JPG,842,0.5289168627450979,-2.0816681711721685e-17,1382.6702794184707,0.16412803673121432,0.5574013570389094,0.16412803673121432,0.036418039215686274,0.7762176470588236,False,Early_blight
Potato___Early_blight_image (67).JPG,658,0.4972160784313726,1.214306433183765e-17,1362.5361774227324,0.18276416964838227,0.5470905314606311,0.18276416964838227,0.03722862745098039,0.815343137254902,False,Early_blight
Potato___Early_blight_image (424).JPG,473,0.5806490196078431,3.382710778154774e-17,1207.474319972141,0.15283212123005493,0.521074074084712,0.15283212123005493,0.03022666666666667,0.7797396078431373,False,Early_blight
Potato___Early_blight_image (131).JPG,590,0.6632101960784312,-1.3877787807814457e-17,1287.3522279833196,0.1423244423716561,0.5423523903760723,0.1423244423716561,0.03947647058823529,0.7928145098039215,False,Early_blight
Potato___Early_blight_image (88).JPG,605,0.5224639215686272,0.0,1185.1423789923685,0.16246241781192342,0.5128489120902266,0.16246241781192342,0.018759607843137252,0.7607537254901962,False,Early_blight
Potato___Early_blight_image (561).JPG,592,0.6134713725490192,-3.469446951953614e-17,1377.8135148253348,0.14622745307843876,0.5613284833601409,0.14622745307843876,0.022681176470588236,0.7934466666666666,False,Early_blight
Potato___Early_blight_image (832).JPG,829,0.3761980392156862,0.0,1209.5657893334967,0.17186091934897849,0.5155603981885722,0.17186091934897849,0.031074901960784315,0.7820807843137255,False,Early_blight
Potato___Early_blight_image (998).JPG,813,0.37201137254902,-2.7755575615628914e-17,1457.075416785784,0.14426848694596542,0.5787501134535846,0.14426848694596542,0.025999607843137255,0.8506749019607843,False,Early_blight
Potato___Early_blight_image (845).JPG,782,0.5713756862745096,3.469446951953614e-17,992.4428879214556,0.17859368199705403,0.45878058842677694,0.17859368199705403,0.042839607843137256,0.7716474509803921,False,Early_blight
Potato___Early_blight_image (516).JPG,823,0.6118501960784315,-1.3877787807814457e-17,1338.2608123094653,0.19659393155227986,0.5368110038488052,0.19659393155227986,0.0694729411764706,0.9173807843137255,False,Early_blight
Potato___Early_blight_image (146).JPG,647,0.4807035294117648,3.469446951953614e-18,1244.3807334668174,0.17992651938429935,0.5210439066329657,0.17992651938429935,0.04675333333333333,0.7946419607843137,False,Early_blight
Potato___Early_blight_image (453).JPG,904,0.6211717647058828,-2.7755575615628914e-17,1228.0375629618475,0.1959521200867226,0.5113812936580883,0.1959521200867226,0.01589372549019608,0.9132654901960786,False,Early_blight
Potato___Early_blight_image (10).JPG,784,0.32113843137254894,-1.734723475976807e-17,1262.8761096729972,0.18241490899568233,0.5244705348115809,0.18241490899568233,0.006972156862745098,0.8125250980392157,False,Early_blight
Potato___Early_blight_image (900).JPG,626,0.6762831372549019,-3.469446951953614e-18,1084.9276096403198,0.13640183865083821,0.49636791092218135,0.13640183865083821,0.02575450980392157,0.7812474509803922,False,Early_blight
Potato___Early_blight_image (280).JPG,626,0.6461149019607844,-2.7755575615628914e-17,1450.2229120792167,0.15007635609617592,0.5758796189491422,0.15007635609617592,0.031885490196078434,0.8153737254901962,False,Early_blight
Potato___Early_blight_image (795).JPG,480,0.6090070588235297,1.3877787807814457e-17,1460.6947998171202,0.1324741377756214,0.5823710959520527,0.1324741377756214,0.01985294117647059,0.8033929411764706,False,Early_blight
Potato___Early_blight_image (111).JPG,806,0.6069611764705883,0.0,1482.1610429690588,0.15120271442747038,0.5823086848000918,0.15120271442747038,0.06830352941176471,0.9419964705882353,False,Early_blight
Potato___Early_blight_image (541).JPG,389,0.6257788235294119,6.938893903907228e-18,1528.6655677531116,0.13379730176962792,0.5961570719401043,0.13379730176962792,0.014555294117647059,0.8072917647058824,False,Early_blight
Potato___Early_blight_image (812).JPG,830,0.5623349019607846,-2.7755575615628914e-17,1080.1518884483262,0.16101887310103033,0.4877079883769915,0.16101887310103033,0.035309019607843134,0.85532,False,Early_blight
Potato___Early_blight_image (957).JPG,485,0.42598627450980403,1.3877787807814457e-17,708.3435708946569,0.1419619260797867,0.390930372912837,0.1419619260797867,0.025196078431372546,0.6918023529411764,False,Early_blight
Potato___Early_blight_image (47).JPG,673,0.6667352941176472,0.0,1394.739484870769,0.12380588711874073,0.5703448089958639,0.12380588711874073,0.03303921568627451,0.7754074509803921,False,Early_blight
Potato___Early_blight_image (404).JPG,791,0.3788450980392156,1.214306433183765e-17,1354.7126439180815,0.1422830811945175,0.5572530451516544,0.1422830811945175,0.024615686274509805,0.8099505882352941,False,Early_blight
Potato___Early_blight_image (687).JPG,924,0.5045647058823528,-1.3877787807814457e-17,1213.4328216243389,0.18746618365074075,0.5110448435585172,0.18746618365074075,0.005305490196078432,0.8011384313725491,False,Early_blight
Potato___Early_blight_image (668).JPG,774,0.7288337254901961,-6.938893903907228e-18,1790.2173061142653,0.16374646884276498,0.6406102973728554,0.16374646884276498,0.027718823529411765,0.8731180392156862,False,Early_blight
Potato___Early_blight_image (392).JPG,672,0.5928592156862743,-2.3418766925686896e-17,1245.99631494167,0.1768583611860613,0.5224990432559743,0.1768583611860613,0.04336039215686274,0.8103282352941177,False,Early_blight
Potato___Early_blight_image (238).JPG,553,0.4526933333333332,0.0,1101.3683269157343,0.13883954913522406,0.4996622492532169,0.13883954913522406,0.04254196078431373,0.7432082352941177,False,Early_blight
Potato___Early_blight_image (804).JPG,791,0.48482000000000014,0.0,1276.7948345043972,0.19751757056191135,0.5222659127029718,0.19751757056191135,0.003333333333333333,0.8605145098039215,False,Early_blight
Potato___Early_blight_image (557).JPG,740,0.6810643137254903,4.163336342344337e-17,1765.1531755769597,0.164961620733368,0.6354891875382966,0.164961620733368,0.012277647058823529,0.923043137254902,False,Early_blight
Potato___Early_blight_image (107).JPG,839,0.3080870588235296,-6.938893903907228e-18,1195.333208826039,0.15523474664726944,0.5174502327473959,0.15523474664726944,0.011176470588235295,0.8167945098039215,False,Early_blight
Potato___Early_blight_image (412).JPG,726,0.5942203921568627,-8.326672684688674e-17,1343.3979894668526,0.18064769465977196,0.5435353169041054,0.18064769465977196,0.01395921568627451,0.8809247058823529,False,Early_blight
Potato___Early_blight_image (51).JPG,693,0.5687611764705881,1.3877787807814457e-17,1467.3649493663177,0.192484529411103,0.5668086790556066,0.192484529411103,0.012307450980392157,0.8253776470588235,False,Early_blight
Potato___Early_blight_image (941).JPG,868,0.7541188235294118,-2.7755575615628914e-17,1687.4436144832782,0.1791208289824351,0.6164641992187501,0.1791208289824351,0.05208156862745098,0.9295988235294118,False,Early_blight
Potato___Early_blight_image (691).JPG,653,0.5374654901960784,8.673617379884035e-18,1240.0887980918217,0.1522784076376387,0.5288079665479473,0.1522784076376387,0.054842352941176474,0.8181407843137255,False,Early_blight
Potato___Early_blight_image (384).JPG,404,0.6257945098039214,-2.42861286636753e-17,1577.3821481081961,0.1221426246663044,0.6085062471277574,0.1221426246663044,0.018759607843137252,0.8061858823529412,False,Early_blight
Potato___Early_blight_image (150).JPG,779,0.2011509803921568,-2.7755575615628914e-17,1410.1228401574529,0.20864884815435575,0.5484011378867953,0.20864884815435575,0.0005654901960784314,0.8723596078431374,False,Early_blight
Potato___Early_blight_image (500).JPG,553,0.5050741176470588,1.734723475976807e-17,1110.331582541025,0.15725985577729193,0.4963956733494179,0.15725985577729193,0.019310196078431374,0.7731066666666666,False,Early_blight
Potato___Early_blight_image (853).JPG,1016,0.6666627450980394,1.3877787807814457e-17,1335.765740993964,0.15500415497222,0.5497243859145221,0.15500415497222,0.02269607843137255,0.8766462745098039,False,Early_blight
Potato___Early_blight_image (916).JPG,855,0.6265141176470586,6.938893903907228e-18,1524.4491160724035,0.19161990562555534,0.5792733394607843,0.19161990562555534,0.03941607843137255,0.8785447058823529,False,Early_blight
Potato___Early_blight_image (445).JPG,762,0.5476388235294117,2.42861286636753e-17,1090.6270646865228,0.10972507168407779,0.5042816689644608,0.10972507168407779,0.021825098039215684,0.7820243137254902,False,Early_blight
Potato___Early_blight_image (296).JPG,725,0.5300984313725489,-2.7755575615628914e-17,1483.8184081406635,0.1717274383605555,0.5769216974954046,0.1717274383605555,0.013676470588235295,0.8027678431372549,False,Early_blight
Potato___Early_blight_image (629).JPG,626,0.5005345098039216,1.3877787807814457e-17,1234.9135008160001,0.1591461360093746,0.5255722852519914,0.1591461360093746,0.04116588235294118,0.7969486274509804,False,Early_blight
Potato___Early_blight_image (279).JPG,716,0.8135078431372548,-1.734723475976807e-17,1603.87345860113,0.19408571266550576,0.5950319115732231,0.19408571266550576,0.046708627450980394,0.8955325490196078,False,Early_blight
Potato___Early_blight_image (783).JPG,524,0.6873498039215685,-1.734723475976807e-17,1511.2793858422745,0.14701935697119434,0.5894619128178615,0.14701935697119434,0.029400392156862746,0.8033929411764706,False,Early_blight
Potato___Early_blight_image (594).JPG,581,0.5406729411764707,1.3877787807814457e-17,1186.2632402930283,0.17861363010961276,0.5077239298981312,0.17861363010961276,0.023499607843137253,0.8120396078431373,False,Early_blight
Potato___Early_blight_image (92).JPG,855,0.5716207843137255,-2.7755575615628914e-17,1143.8448349650048,0.19120524508630948,0.4927264151539522,0.19120524508630948,0.00642156862745098,0.8038909803921569,False,Early_blight
Potato___Early_blight_image (828).JPG,744,0.44129098039215675,-2.7755575615628914e-17,952.1415988287349,0.1887805815293366,0.4436957070503983,0.1887805815293366,0.017635686274509805,0.7271788235294119,False,Early_blight
Potato___Early_blight_image (982).JPG,1087,0.6428647058823529,1.3877787807814457e-17,1236.9752890292984,0.1599885219264604,0.5258331391697304,0.1599885219264604,0.028834901960784316,0.9447047058823529,False,Early_blight
Potato___Early_blight_image (652).JPG,874,0.7547078431372554,1.734723475976807e-17,1403.2524242473942,0.17960362608269062,0.5572006101600797,0.17960362608269062,0.018416470588235295,0.8552384313725491,False,Early_blight
Potato___Early_blight_image (202).JPG,724,0.5603149019607846,0.0,1496.1339225986603,0.11389465045272407,0.5936090701593137,0.11389465045272407,0.051493333333333335,0.8020705882352941,False,Early_blight
Potato___Early_blight_image (717).JPG,1005,0.5014992156862744,0.0,909.3527995683285,0.2009597026660167,0.42624706504672183,0.2009597026660167,0.013431372549019608,0.7705839215686274,False,Early_blight
Potato___Early_blight_image (347).JPG,765,0.5115411764705879,3.469446951953614e-18,1004.838539526403,0.17202805428231252,0.46453432913985904,0.17202805428231252,0.007805490196078431,0.755753725490196,False,Early_blight
Potato___Early_blight_image (469).JPG,773,0.4873270588235293,1.3877787807814457e-17,1096.0717480323478,0.17526324642475374,0.48676114928002456,0.17526324642475374,0.04054627450980392,0.8016439215686275,False,Early_blight
Potato___Early_blight_image (193).JPG,653,0.6557392156862748,-4.336808689942018e-18,1549.2853780800926,0.16992169627257456,0.5911641875382966,0.16992169627257456,0.03164039215686275,0.8691964705882353,False,Early_blight
Potato___Early_blight_image (890).JPG,636,0.60729568627451,-2.0816681711721685e-17,1191.8229229484893,0.1704427420487047,0.5118707903454351,0.1704427420487047,0.008974117647058823,0.774833725490196,False,Early_blight
Potato___Early_blight_image (9).JPG,905,0.5913572549019608,-6.938893903907228e-18,1426.876171899198,0.1662343365417408,0.566400885033701,0.1662343365417408,0.05938901960784314,0.9770745098039216,False,Early_blight
Potato___Early_blight_image (486).JPG,454,0.5598325490196074,1.3877787807814457e-17,1250.4367340982785,0.1443963604069992,0.5333934885301777,0.1443963604069992,0.05400117647058823,0.7957501960784313,False,Early_blight
Potato___Early_blight_image (255).JPG,832,0.6077858823529412,0.0,1247.5803156130523,0.17006958410726844,0.5251205204503677,0.17006958410726844,0.003333333333333333,0.7907298039215688,False,Early_blight
Potato___Early_blight_image (605).JPG,709,0.6644368627450981,2.7755575615628914e-17,1196.0243890968954,0.20016440410375352,0.5020359902535233,0.20016440410375352,0.03556196078431373,0.787409019607843,False,Early_blight
Potato___Early_blight_image (310).JPG,600,0.33879843137254906,2.0816681711721685e-17,919.4525136409001,0.1264536181574909,0.4566324751072304,0.1264536181574909,0.01426470588235294,0.7476007843137255,False,Early_blight
Potato___Early_blight_image (740).JPG,606,0.5005564705882349,1.734723475976807e-17,1303.4250692323467,0.17494601581336744,0.536352564721201,0.17494601581336744,0.01678745098039216,0.8240878431372549,False,Early_blight
Potato___Early_blight_image (886).JPG,703,0.5637058823529412,3.469446951953614e-17,1231.6036687676171,0.15370715241640417,0.5264372516467525,0.15370715241640417,0.02266627450980392,0.7739698039215687,False,Early_blight
Potato___Early_blight_image (185).JPG,605,0.6778541176470586,1.734723475976807e-17,1279.4317749560496,0.15198450254126522,0.5379350921989889,0.15198450254126522,0.022956078431372547,0.7518321568627451,False,Early_blight
Potato___Early_blight_image (490).JPG,603,0.5877615686274509,1.3877787807814457e-17,1506.243118044349,0.20585233321640461,0.5704772518382353,0.20585233321640461,0.025731764705882357,0.8120396078431373,False,Early_blight
Potato___Early_blight_image (869).JPG,544,0.5636227450980393,3.469446951953614e-17,1462.783682588615,0.17986361776837959,0.5699575052657782,0.17986361776837959,0.0198678431372549,0.8240870588235294,False,Early_blight
Potato___Early_blight_image (613).JPG,505,0.6959619607843139,2.0816681711721685e-17,1394.7907821366662,0.14207018595895268,0.5660913426776961,0.14207018595895268,0.04257176470588236,0.8182160784313726,False,Early_blight
Potato___Early_blight_image (243).JPG,845,0.6430211764705883,2.7755575615628914e-17,1223.7154034413245,0.1638717355326966,0.521541603381587,0.1638717355326966,0.031014509803921567,0.8038839215686275,False,Early_blight
Potato___Early_blight_image (756).JPG,743,0.5369831372549018,4.85722573273506e-17,1006.7451153429264,0.17164524771402598,0.4651835001148897,0.17164524771402598,0.02183294117647059,0.7680549019607843,False,Early_blight
Potato___Early_blight_image (306).JPG,980,0.6650803921568628,4.163336342344337e-17,1123.607167125303,0.1879442622544863,0.48898169854856005,0.1879442622544863,0.005282745098039216,0.852306274509804,False,Early_blight
Potato___Early_blight_image (428).JPG,645,0.6190313725490195,-1.3877787807814457e-17,1364.1644618518783,0.15513366215840646,0.5559452003867954,0.15513366215840646,0.025158431372549018,0.8257764705882352,False,Early_blight
Potato___Early_blight_image (582).JPG,730,0.6339027450980391,-1.3877787807814457e-17,1524.8684500102675,0.17696868219017992,0.5840055869906556,0.17696868219017992,0.02993607843137255,0.8602541176470588,False,Early_blight
Potato___Early_blight_image (994).JPG,746,0.478312156862745,3.469446951953614e-18,1221.4403263134227,0.1826908170127379,0.5146679756433823,0.1826908170127379,0.010060392156862746,0.8403090196078431,False,Early_blight
Potato___Early_blight_image (84).JPG,597,0.5341329411764705,6.938893903907228e-18,1322.779194523694,0.1535819189473684,0.5471986716835172,0.1535819189473684,0.04172352941176471,0.8232239215686274,False,Early_blight
Potato___Early_blight_image (214).JPG,826,0.633943137254902,5.204170427930421e-18,1230.323921408225,0.1917976808499364,0.5135015257352942,0.1917976808499364,0.027696078431372548,0.8274901960784313,False,Early_blight
Potato___Early_blight_image (644).JPG,729,0.43504352941176466,-2.7755575615628914e-17,1168.9782897835928,0.1810460970088053,0.5026565505323223,0.1810460970088053,0.013416470588235294,0.8288121568627451,False,Early_blight
Potato___Early_blight_image (351).JPG,655,0.5639054901960783,3.469446951953614e-17,1379.3212299404638,0.169755120326679,0.5549857479319853,0.169755120326679,0.02576156862745098,0.851850588235294,False,Early_blight
Potato___Early_blight_image (701).JPG,550,0.4958784313725489,6.938893903907228e-18,1300.294437561562,0.1592589055065775,0.5405102503638175,0.1592589055065775,0.017635686274509805,0.7829219607843138,False,Early_blight
Potato___Early_blight_image (215).JPG,721,0.7162286274509804,1.3877787807814457e-17,1710.2073961204892,0.17810226861079284,0.6212374140242034,0.17810226861079284,0.028812156862745096,0.8924607843137253,False,Early_blight
Potato___Early_blight_image (645).JPG,841,0.3660035294117645,0.0,1191.9230341284808,0.2098000331300395,0.49700451238893995,0.2098000331300395,0.017888627450980393,0.8097847058823531,False,Early_blight
Potato___Early_blight_image (350).JPG,599,0.48783764705882354,1.3877787807814457e-17,1542.9932007736263,0.12115512152871173,0.6017365394263174,0.12115512152871173,0.037809019607843136,0.8176278431372549,False,Early_blight
Potato___Early_blight_image (700).JPG,1086,0.43721058823529424,6.938893903907228e-18,1310.5619786307914,0.17358638099333934,0.5384012046185662,0.17358638099333934,0.004732156862745098,0.8735956862745098,False,Early_blight
Potato___Early_blight_image (429).JPG,568,0.5001701960784314,0.0,1306.2451117128633,0.16506112814326807,0.5401142459405637,0.16506112814326807,0.000848235294117647,0.8269313725490197,False,Early_blight
Potato___Early_blight_image (583).JPG,686,0.5764815686274511,-1.3877787807814457e-17,1212.1338100185603,0.15653088422539435,0.521066525256587,0.15653088422539435,0.017055294117647057,0.8649843137254902,False,Early_blight
Potato___Early_blight_image (995).JPG,852,0.6051556862745099,2.7755575615628914e-17,1444.854128623757,0.1710700907585419,0.5688339139093137,0.1710700907585419,0.02687764705882353,0.813544705882353,False,Early_blight
Potato___Early_blight_image (85).JPG,406,0.3770760784313727,2.7755575615628914e-17,1536.0797922438974,0.13768225434975126,0.5967392988855699,0.13768225434975126,0.03722156862745098,0.799992156862745,False,Early_blight
Potato___Early_blight_image (612).JPG,914,0.30036745098039197,1.3877787807814457e-17,1727.8811518721104,0.19315645796202938,0.6201278848805147,0.19315645796202938,0.026862745098039216,0.8895207843137254,False,Early_blight
Potato___Early_blight_image (242).JPG,667,0.4189835294117647,3.469446951953614e-18,1373.081831311379,0.1555966013965567,0.5577253914866729,0.1555966013965567,0.018148627450980392,0.805044705882353,False,Early_blight
Potato___Early_blight_image (757).JPG,452,0.5181254901960787,-1.3877787807814457e-17,1257.2178088001845,0.1363736250396282,0.5370341856234682,0.1363736250396282,0.024898431372549018,0.7742376470588235,False,Early_blight
Potato___Early_blight_image (307).JPG,504,0.6782254901960781,0.0,1495.0141165242405,0.12999688388464234,0.5900904957490809,0.12999688388464234,0.029690980392156865,0.7857345098039216,False,Early_blight
Potato___Early_blight_image (887).JPG,610,0.6585964705882354,-3.469446951953614e-18,1526.0122903789622,0.14362663959255706,0.5933286429610907,0.14362663959255706,0.01792627450980392,0.8009623529411765,False,Early_blight
