,Edge_Count,Re(Mean_Frequency),Im(Mean_Frequency),Frequency_Variance,StDev_Contrast,Mean_Noise,StDev_Noise,Minimum_Intensity,Maximum_Intensity,Is_Healthy,Disease
Strawberry___healthy_image (449).JPG,818,0.6118274509803923,-1.3877787807814457e-17,913.1917543547424,0.16735724226295154,0.44162217897901346,0.16735724226295154,0.07198,0.7980796078431373,True,Healthy
Strawberry___healthy_image (432).JPG,608,0.5460333333333333,-1.734723475976807e-17,1525.6886552286865,0.1676416591145236,0.5869000315946691,0.1676416591145236,0.11673843137254902,0.8649545098039216,True,Healthy
Strawberry___healthy_image (71).JPG,486,0.2479470588235293,-1.0408340855860843e-17,1019.7351133099417,0.16229702330722096,0.47184049565333946,0.16229702330722096,0.06522235294117647,0.7562666666666666,True,Healthy
Strawberry___healthy_image (127).JPG,403,0.4585894117647058,-1.3877787807814457e-17,1319.7392835550443,0.1335650905093955,0.5517369698797487,0.1335650905093955,0.09437843137254902,0.808095294117647,True,Healthy
Strawberry___healthy_image (259).JPG,372,0.2882952941176471,-1.3877787807814457e-17,1177.1948422628052,0.14407710506291857,0.516394387925092,0.14407710506291857,0.04449843137254902,0.7571149019607843,True,Healthy
Strawberry___healthy_image (26).JPG,696,0.439072549019608,3.9898639947466563e-17,1030.76128145614,0.1112986486032281,0.4891936026539522,0.1112986486032281,0.07399607843137256,0.7377490196078431,True,Healthy
Strawberry___healthy_image (170).JPG,267,0.4701176470588237,-6.938893903907228e-18,1192.485398811685,0.11598527471042766,0.5270061710133273,0.11598527471042766,0.13972588235294114,0.7884874509803922,True,Healthy
Strawberry___healthy_image (5).JPG,397,0.5479443137254902,0.0,1358.8531259188017,0.13259683747983267,0.5605734846047794,0.13259683747983267,0.06831058823529412,0.834298431372549,True,Healthy
Strawberry___healthy_image (189).JPG,642,0.5714886274509804,1.0408340855860843e-17,1263.3192633961698,0.16376490757476095,0.530743201305913,0.16376490757476095,0.07455607843137256,0.8139741176470588,True,Healthy
Strawberry___healthy_image (30).JPG,483,0.3121145098039216,1.3877787807814457e-17,1060.3592729709605,0.1634043701652005,0.48187090647977937,0.1634043701652005,0.11789294117647059,0.8020925490196079,True,Healthy
Strawberry___healthy_image (166).JPG,728,0.41555803921568624,-1.9081958235744878e-17,973.1254659571559,0.13783412611506757,0.46757178423713236,0.13783412611506757,0.08069333333333333,0.8589227450980392,True,Healthy
Strawberry___healthy_image (218).JPG,596,0.5140592156862747,6.938893903907228e-18,1122.4547399148014,0.10327327575076035,0.5132601173789829,0.10327327575076035,0.11347254901960785,0.8446713725490197,True,Healthy
Strawberry___healthy_image (67).JPG,693,0.4637007843137256,2.7755575615628914e-17,1040.314604740934,0.15251838643805402,0.48038910721124384,0.15251838643805402,0.07844627450980392,0.7686564705882353,True,Healthy
Strawberry___healthy_image (424).JPG,325,0.3215227450980392,-6.938893903907228e-18,651.335463699565,0.09151453758507452,0.3881594712201286,0.09151453758507452,0.1592564705882353,0.6678588235294118,True,Healthy
Strawberry___healthy_image (131).JPG,619,0.6297474509803922,2.7755575615628914e-17,861.5149733207329,0.13835757011705133,0.437361187768076,0.13835757011705133,0.07649686274509804,0.7522211764705882,True,Healthy
Strawberry___healthy_image (88).JPG,465,0.5110454901960785,0.0,1022.6162594874819,0.1730344613030843,0.4688123393458946,0.1730344613030843,0.08573882352941176,0.7506807843137255,True,Healthy
Strawberry___healthy_image (146).JPG,707,0.5126729411764704,-5.204170427930421e-18,1236.4744153021677,0.13239275676415518,0.533301005859375,0.13239275676415518,0.09943960784313725,0.774758431372549,True,Healthy
Strawberry___healthy_image (453).JPG,479,0.4538494117647061,3.469446951953614e-18,1301.627299855162,0.14469999257274926,0.5448782456341912,0.14469999257274926,0.12153098039215687,0.7865380392156863,True,Healthy
Strawberry___healthy_image (10).JPG,574,0.5977850980392159,-1.3877787807814457e-17,1212.4228092774322,0.12981041155304154,0.5284299030139399,0.12981041155304154,0.11647058823529412,0.7324317647058824,True,Healthy
Strawberry___healthy_image (280).JPG,601,0.5187913725490194,-1.3877787807814457e-17,1327.0682884795651,0.10286394837120776,0.5598892735140931,0.10286394837120776,0.13556627450980394,0.825838431372549,True,Healthy
Strawberry___healthy_image (111).JPG,562,0.6236156862745096,2.2551405187698492e-17,1096.1747684641573,0.13688124725568623,0.49897821863511027,0.13688124725568623,0.056851372549019605,0.786863137254902,True,Healthy
Strawberry___healthy_image (47).JPG,429,0.5698062745098038,-1.3877787807814457e-17,1279.3156999212056,0.13689170634048903,0.5419159184474571,0.13689170634048903,0.08706313725490196,0.782601568627451,True,Healthy
Strawberry___healthy_image (404).JPG,407,0.4468992156862746,2.0816681711721685e-17,1154.9792304595724,0.17084701996243248,0.5028294009459253,0.17084701996243248,0.05849529411764706,0.7882047058823529,True,Healthy
Strawberry___healthy_image (392).JPG,605,0.382153725490196,-5.204170427930421e-18,1056.7497015444565,0.1391045208951096,0.48855001742493875,0.1391045208951096,0.04030196078431372,0.7061345098039216,True,Healthy
Strawberry___healthy_image (238).JPG,321,0.30353607843137254,-6.938893903907228e-18,792.5513751331561,0.12941661381712577,0.420437655101103,0.12941661381712577,0.10703529411764705,0.6732333333333334,True,Healthy
Strawberry___healthy_image (107).JPG,650,0.4773129411764705,1.734723475976807e-17,1637.0422458758098,0.1448442820075542,0.6154220283777574,0.1448442820075542,0.08730117647058824,0.8453466666666667,True,Healthy
Strawberry___healthy_image (412).JPG,435,0.577958039215686,6.938893903907228e-18,952.1055846690683,0.09213248104680893,0.47332949419806986,0.09213248104680893,0.08483803921568628,0.7755203921568627,True,Healthy
Strawberry___healthy_image (51).JPG,511,0.22197882352941173,0.0,1120.7076534886846,0.1658366086003497,0.4961053478285846,0.1658366086003497,0.06385411764705883,0.8227800000000001,True,Healthy
Strawberry___healthy_image (384).JPG,747,0.6115533333333336,1.3877787807814457e-17,1209.1655763416177,0.10251839918449311,0.5336550621361826,0.10251839918449311,0.12523019607843136,0.8959282352941176,True,Healthy
Strawberry___healthy_image (150).JPG,518,0.48895098039215684,2.0816681711721685e-17,1559.91765446411,0.1518416528011149,0.598198755457261,0.1518416528011149,0.07782117647058823,0.8358439215686274,True,Healthy
Strawberry___healthy_image (445).JPG,410,0.3182980392156862,-2.7755575615628914e-17,1099.4606503703021,0.13306953621895942,0.5007396964996936,0.13306953621895942,0.08398196078431373,0.7481556862745098,True,Healthy
Strawberry___healthy_image (296).JPG,636,0.6272458823529413,1.9081958235744878e-17,869.4295096513687,0.13239970716846242,0.44139487477022055,0.13239970716846242,0.0803956862745098,0.7587345098039217,True,Healthy
Strawberry___healthy_image (279).JPG,528,0.49758901960784296,-2.7755575615628914e-17,951.9537684951885,0.11180667013401085,0.46900991938572306,0.11180667013401085,0.08235294117647059,0.7297266666666667,True,Healthy
Strawberry___healthy_image (92).JPG,686,0.5434713725490197,1.3877787807814457e-17,1075.742790790269,0.15826184558432338,0.4875016052964154,0.15826184558432338,0.06694941176470588,0.7888298039215687,True,Healthy
Strawberry___healthy_image (202).JPG,545,0.5409282352941176,-3.469446951953614e-18,1324.0819133428386,0.11470967272305163,0.5569338499540442,0.11470967272305163,0.1313086274509804,0.7688796078431371,True,Healthy
Strawberry___healthy_image (347).JPG,400,0.4037250980392157,4.163336342344337e-17,1170.0451010032073,0.14830605393489346,0.5135179159964767,0.14830605393489346,0.07360901960784313,0.7989901960784312,True,Healthy
Strawberry___healthy_image (193).JPG,685,0.3768623529411765,0.0,1242.5326852000073,0.16454095680346692,0.5256554518037684,0.16454095680346692,0.04477411764705882,0.7646713725490196,True,Healthy
Strawberry___healthy_image (9).JPG,255,0.43454705882352956,1.9081958235744878e-17,1187.6229062361704,0.13831175757214342,0.5204449612247242,0.13831175757214342,0.14038235294117646,0.7562439215686275,True,Healthy
Strawberry___healthy_image (255).JPG,410,0.5367537254901961,1.951563910473908e-18,1517.042506689373,0.13544218564450114,0.5933780060891544,0.13544218564450114,0.08510588235294118,0.8152133333333333,True,Healthy
Strawberry___healthy_image (310).JPG,496,0.6680850980392158,1.3877787807814457e-17,1582.1827698342026,0.1770292625857321,0.5958562743183211,0.1770292625857321,0.14810313725490198,0.8579219607843137,True,Healthy
Strawberry___healthy_image (185).JPG,547,0.2720725490196078,-2.7755575615628914e-17,1052.306210750849,0.13928600318707368,0.48736862582337626,0.13928600318707368,0.09742901960784313,0.7218207843137254,True,Healthy
Strawberry___healthy_image (243).JPG,482,0.36284352941176445,2.42861286636753e-17,1085.7656551785021,0.14276781601440175,0.49470091854319853,0.14276781601440175,0.06688980392156864,0.7176164705882354,True,Healthy
Strawberry___healthy_image (306).JPG,611,0.5171356862745098,-1.3877787807814457e-17,1270.464989614314,0.15918390210734082,0.5337582713886335,0.15918390210734082,0.05543058823529412,0.7960478431372549,True,Healthy
Strawberry___healthy_image (428).JPG,530,0.5050898039215684,0.0,1248.276252152271,0.13557527771168443,0.5351976948337929,0.13557527771168443,0.1571172549019608,0.780163137254902,True,Healthy
Strawberry___healthy_image (84).JPG,568,0.5675301960784316,-2.0816681711721685e-17,1119.604571926089,0.12855045353039216,0.5068474881280637,0.12855045353039216,0.08541843137254902,0.7882047058823529,True,Healthy
Strawberry___healthy_image (214).JPG,610,0.48753647058823535,-5.551115123125783e-17,969.0171530842119,0.14877928961199796,0.4631405905330882,0.14877928961199796,0.03527921568627451,0.7538976470588236,True,Healthy
Strawberry___healthy_image (351).JPG,500,0.22987529411764696,1.3877787807814457e-17,952.4093906348503,0.1314236206695818,0.46396396072686885,0.1314236206695818,0.14991960784313724,0.7368560784313726,True,Healthy
Strawberry___healthy_image (215).JPG,623,0.46165568627450965,-1.3877787807814457e-17,1216.5281734957155,0.11720717580820625,0.5322766754748776,0.11720717580820625,0.0898764705882353,0.7767635294117647,True,Healthy
Strawberry___healthy_image (350).JPG,502,0.6070301960784316,1.3877787807814457e-17,1023.9406767092704,0.11456572997491893,0.4867752793734682,0.11456572997491893,0.09944588235294119,0.7944070588235294,True,Healthy
Strawberry___healthy_image (429).JPG,739,0.5698290196078432,-2.7755575615628914e-17,914.3238530169988,0.19227819406444296,0.43166186619178926,0.19227819406444296,0.05825803921568627,0.7762317647058824,True,Healthy
Strawberry___healthy_image (85).JPG,901,0.22528862745098052,0.0,1190.7274891439058,0.1341152129231588,0.5222360140931372,0.1341152129231588,0.10140313725490196,0.8112611764705883,True,Healthy
Strawberry___healthy_image (242).JPG,482,0.4714552941176471,6.938893903907228e-18,1210.7368038540883,0.11670519315061788,0.5310595098996629,0.11670519315061788,0.14480039215686272,0.7607537254901962,True,Healthy
Strawberry___healthy_image (307).JPG,463,0.718238431372549,1.0408340855860843e-17,1181.6109670016021,0.13915211463355862,0.5188852213541667,0.13915211463355862,0.0882686274509804,0.8083207843137254,True,Healthy
Strawberry___healthy_image (184).JPG,329,0.5681317647058821,-3.469446951953614e-18,1373.7857208865933,0.14558417837819015,0.5606076646752451,0.14558417837819015,0.18577529411764707,0.8139074509803922,True,Healthy
Strawberry___healthy_image (254).JPG,538,0.4353803921568628,6.938893903907228e-18,1224.6896147851485,0.14378571198129184,0.5276063261144301,0.14378571198129184,0.05596549019607843,0.7845658823529412,True,Healthy
Strawberry___healthy_image (311).JPG,422,0.2950607843137258,-1.734723475976807e-17,1163.524645882975,0.13108385177794962,0.5166255057061887,0.13108385177794962,0.09239843137254904,0.7386160784313726,True,Healthy
Strawberry___healthy_image (192).JPG,573,0.20005568627450965,-3.469446951953614e-17,1057.0263665121017,0.1527048423776743,0.48451427217371323,0.1527048423776743,0.08797098039215687,0.8166172549019607,True,Healthy
Strawberry___healthy_image (8).JPG,370,0.4947458823529411,-6.938893903907228e-18,1144.5720161347456,0.16655317616703055,0.5017532521446079,0.16655317616703055,0.10362745098039215,0.7475972549019608,True,Healthy
Strawberry___healthy_image (203).JPG,561,0.5297501960784315,-1.0408340855860843e-17,1249.6115338706034,0.15486642051481672,0.5302507398897058,0.15486642051481672,0.0772478431372549,0.7598827450980392,True,Healthy
Strawberry___healthy_image (346).JPG,540,0.32562980392156876,2.7755575615628914e-17,859.9069643368982,0.17560039255144447,0.4232358836933211,0.17560039255144447,0.07762862745098038,0.7266360784313726,True,Healthy
Strawberry___healthy_image (93).JPG,525,0.3124050980392158,-6.938893903907228e-18,1242.532657512787,0.11787631599193213,0.5380350370519302,0.11787631599193213,0.1960886274509804,0.7515188235294118,True,Healthy
Strawberry___healthy_image (297).JPG,650,0.409984705882353,6.938893903907228e-18,898.6710128327412,0.10722614880354706,0.45601062787224267,0.10722614880354706,0.11544392156862746,0.7648207843137255,True,Healthy
Strawberry___healthy_image (278).JPG,492,0.3499094117647058,0.0,1157.64825232142,0.12428097229278784,0.5169265900735294,0.12428097229278784,0.0910294117647059,0.7607537254901962,True,Healthy
Strawberry___healthy_image (151).JPG,491,0.4368160784313725,-6.938893903907228e-18,1280.50094236517,0.12118741135866534,0.5458777296836703,0.12118741135866534,0.05879372549019608,0.7303960784313726,True,Healthy
Strawberry___healthy_image (444).JPG,460,0.3541890196078432,0.0,981.1303098972122,0.1499550161598762,0.46591618087469366,0.1499550161598762,0.05575725490196078,0.8130545098039216,True,Healthy
Strawberry___healthy_image (385).JPG,433,0.5529984313725486,-2.7755575615628914e-17,1130.9750209645767,0.11404589752445433,0.513015732421875,0.11404589752445433,0.06390666666666667,0.7569701960784314,True,Healthy
Strawberry___healthy_image (106).JPG,554,0.4384631372549021,8.673617379884035e-19,1247.243952909365,0.1159997990899565,0.5395311861404719,0.1159997990899565,0.09186196078431372,0.7529105882352942,True,Healthy
Strawberry___healthy_image (413).JPG,496,0.36509058823529394,-1.734723475976807e-17,1194.5541596087012,0.1332182492221599,0.5233781032666973,0.1332182492221599,0.08707803921568627,0.762695294117647,True,Healthy
Strawberry___healthy_image (50).JPG,674,0.5807235294117646,-2.2551405187698492e-17,1422.7467563999858,0.1548669409099552,0.568725634095435,0.1548669409099552,0.08706313725490196,0.8414250980392157,True,Healthy
Strawberry___healthy_image (393).JPG,721,0.48668039215686293,1.0408340855860843e-17,992.8941237457086,0.1755987337927487,0.4600311981081495,0.1755987337927487,0.09163254901960784,0.7963752941176471,True,Healthy
Strawberry___healthy_image (239).JPG,494,0.4735435294117649,-1.3877787807814457e-17,1099.3249880079077,0.13035880132515493,0.5014491195618872,0.13035880132515493,0.08938470588235295,0.7737968627450981,True,Healthy
Strawberry___healthy_image (110).JPG,597,0.31631960784313723,-2.7755575615628914e-17,1042.6615545060404,0.1313202411374747,0.4871708797679228,0.1313202411374747,0.04792980392156863,0.7783094117647059,True,Healthy
Strawberry___healthy_image (46).JPG,668,0.701770588235294,-3.8163916471489756e-17,981.3890614760011,0.12764018026723203,0.47267870490579045,0.12764018026723203,0.07256745098039216,0.8105325490196079,True,Healthy
Strawberry___healthy_image (405).JPG,722,0.3247282352941177,0.0,1115.013273296365,0.17262332194909194,0.4923890437346814,0.17262332194909194,0.08679529411764705,0.7607921568627452,True,Healthy
Strawberry___healthy_image (281).JPG,486,0.5134615686274507,0.0,1363.7134067381417,0.1286887545919707,0.5625312558402267,0.1286887545919707,0.06997803921568628,0.786523137254902,True,Healthy
Strawberry___healthy_image (147).JPG,445,0.42470980392156876,1.5612511283791264e-17,1373.4602151341835,0.13414388510257416,0.5633532560700062,0.13414388510257416,0.10443882352941176,0.7753239215686274,True,Healthy
Strawberry___healthy_image (452).JPG,408,0.5725890196078433,-2.7755575615628914e-17,1326.9115647468752,0.14414188369779227,0.5506870069316789,0.14414188369779227,0.09684078431372549,0.7534909803921569,True,Healthy
Strawberry___healthy_image (11).JPG,546,0.4340278431372549,0.0,1382.122961233792,0.12233179217525766,0.5679025334137562,0.12233179217525766,0.06801372549019609,0.7818152941176472,True,Healthy
Strawberry___healthy_image (66).JPG,195,0.5751454901960784,8.673617379884035e-19,1138.0939636793435,0.08577960643002301,0.5201707321346507,0.08577960643002301,0.11119647058823529,0.7629388235294119,True,Healthy
Strawberry___healthy_image (425).JPG,487,0.3807470588235296,1.0408340855860843e-17,1297.8736138675868,0.13897506029151563,0.5455135200291054,0.13897506029151563,0.12821333333333335,0.7951768627450979,True,Healthy
Strawberry___healthy_image (130).JPG,569,0.48696627450980395,-2.949029909160572e-17,890.6386361848523,0.14411541452474538,0.4435422360409007,0.14411541452474538,0.08660196078431373,0.7933129411764707,True,Healthy
Strawberry___healthy_image (89).JPG,604,0.5256509803921572,2.7755575615628914e-17,1008.3661554042874,0.11314563499819062,0.4831652584060968,0.11314563499819062,0.10787725490196078,0.7673203921568628,True,Healthy
Strawberry___healthy_image (219).JPG,633,0.47906274509803937,-2.7755575615628914e-17,1071.791773644591,0.10427989877657051,0.5008489260684743,0.10427989877657051,0.08376666666666666,0.833481568627451,True,Healthy
Strawberry___healthy_image (188).JPG,641,0.4529721568627451,2.7755575615628914e-17,999.8559093037027,0.16138437561766664,0.46702315104166664,0.16138437561766664,0.08009019607843137,0.7608133333333333,True,Healthy
Strawberry___healthy_image (31).JPG,497,0.5764886274509807,-1.0408340855860843e-17,1353.2842005066664,0.12576071902328492,0.5609429824410233,0.12576071902328492,0.08258313725490196,0.7638349019607843,True,Healthy
Strawberry___healthy_image (167).JPG,360,0.36315607843137265,1.3877787807814457e-17,1075.1137532878313,0.12670434991317203,0.4964445076976103,0.12670434991317203,0.1397556862745098,0.7408403921568627,True,Healthy
Strawberry___healthy_image (27).JPG,618,0.19056862745098038,-2.7755575615628914e-17,1155.836853989823,0.16917539840155052,0.5035625907628676,0.16917539840155052,0.06409921568627451,0.7845658823529412,True,Healthy
Strawberry___healthy_image (171).JPG,528,0.46117098039215676,-6.938893903907228e-18,1215.101333161906,0.17592490008369666,0.5155171694048712,0.17592490008369666,0.05400117647058823,0.8058254901960784,True,Healthy
Strawberry___healthy_image (4).JPG,367,0.5580133333333334,0.0,949.4421575558832,0.14056632708001546,0.4605589318129596,0.14056632708001546,0.031923137254901965,0.7266776470588234,True,Healthy
Strawberry___healthy_image (258).JPG,490,0.4434835294117645,2.7755575615628914e-17,1408.6589168323048,0.1368335672949468,0.5702941874425551,0.1368335672949468,0.1506713725490196,0.8100674509803922,True,Healthy
Strawberry___healthy_image (433).JPG,730,0.3486305882352942,4.163336342344337e-17,893.8557512436905,0.1359580260325898,0.4469581530522365,0.1359580260325898,0.042617254901960784,0.7087466666666666,True,Healthy
Strawberry___healthy_image (70).JPG,385,0.5443399999999998,1.3877787807814457e-17,1237.5248336320976,0.09529761422455924,0.5414063089767157,0.09529761422455924,0.0969372549019608,0.8226458823529413,True,Healthy
Strawberry___healthy_image (126).JPG,427,0.4639325490196079,6.938893903907228e-18,1196.1968476123627,0.12462947182354374,0.5258899960746016,0.12462947182354374,0.116998431372549,0.7520396078431373,True,Healthy
Strawberry___healthy_image (448).JPG,542,0.4247192156862746,1.3877787807814457e-17,1015.1427935216934,0.13557006863749946,0.47906407944623164,0.13557006863749946,0.047348627450980396,0.7876439215686275,True,Healthy
Strawberry___healthy_image (331).JPG,475,0.43897372549019625,-2.0816681711721685e-17,1211.7863686374405,0.1371186016852009,0.5263951138365502,0.1371186016852009,0.07951058823529411,0.7725184313725489,True,Healthy
Strawberry___healthy_image (274).JPG,741,0.5989686274509802,3.469446951953614e-18,1038.004247818821,0.17164296876948912,0.4733342221009498,0.17164296876948912,0.10057686274509804,0.8569039215686275,True,Healthy
Strawberry___healthy_image (366).JPG,604,0.519027843137255,1.3877787807814457e-17,1674.86006883222,0.1750469938869414,0.6150818668619791,0.1750469938869414,0.1528964705882353,0.8649545098039216,True,Healthy
Strawberry___healthy_image (389).JPG,459,0.5599925490196076,-3.469446951953614e-18,1134.3641778020783,0.09815127489060754,0.5170950270948222,0.09815127489060754,0.13084745098039216,0.8576486274509805,True,Healthy
Strawberry___healthy_image (223).JPG,316,0.519370980392157,0.0,1065.4207019172459,0.11593077240969432,0.4967276799938726,0.11593077240969432,0.06418941176470588,0.7146137254901962,True,Healthy
Strawberry___healthy_image (409).JPG,486,0.2896266666666667,3.469446951953614e-18,1075.7083134703591,0.1661264686345247,0.4848160226141238,0.1661264686345247,0.0915650980392157,0.8804415686274509,True,Healthy
Strawberry___healthy_image (370).JPG,671,0.5258286274509804,-1.3877787807814457e-17,1337.8680837844622,0.14369547296418309,0.5532152068014705,0.14369547296418309,0.13564313725490196,0.7765466666666667,True,Healthy
Strawberry___healthy_image (235).JPG,567,0.647129411764706,0.0,1011.2058873547917,0.13959466908999266,0.476961220703125,0.13959466908999266,0.07866941176470588,0.7865631372549021,True,Healthy
Strawberry___healthy_image (327).JPG,637,0.4132356862745099,-3.469446951953614e-18,1252.7302825136974,0.11625983009206575,0.5407103627642463,0.11625983009206575,0.20198941176470586,0.7531933333333334,True,Healthy
Strawberry___healthy_image (262).JPG,365,0.4498698039215688,1.3877787807814457e-17,1249.7411900472605,0.12528865248197787,0.538019292087929,0.12528865248197787,0.07697999999999999,0.7767227450980392,True,Healthy
Strawberry___healthy_image (140).JPG,430,0.4622290196078429,-4.5102810375396984e-17,1452.4744171392513,0.14077048695947708,0.5786569312002144,0.14077048695947708,0.11690039215686274,0.8464478431372549,True,Healthy
Strawberry___healthy_image (455).JPG,470,0.4076921568627453,-1.214306433183765e-17,1095.3419416088466,0.13671731359068318,0.49876489621629905,0.13671731359068318,0.055682745098039214,0.7041850980392157,True,Healthy
Strawberry___healthy_image (16).JPG,578,0.584707843137255,3.122502256758253e-17,1122.7146697071787,0.09909923586237236,0.5141624939682905,0.09909923586237236,0.06587098039215687,0.8096843137254902,True,Healthy
Strawberry___healthy_image (286).JPG,498,0.2533294117647057,2.0816681711721685e-17,1050.724208811506,0.1544988323969226,0.4823590402879902,0.1544988323969226,0.06017764705882353,0.7549290196078432,True,Healthy
Strawberry___healthy_image (269).JPG,761,0.41214235294117646,2.0816681711721685e-17,919.7090211987703,0.14250030772969297,0.4519662239583333,0.14250030772969297,0.07536509803921569,0.7140223529411764,True,Healthy
Strawberry___healthy_image (117).JPG,560,0.6213898039215685,-1.3877787807814457e-17,1319.1760922549827,0.13523727646980768,0.551243706150429,0.13523727646980768,0.15496117647058824,0.7885643137254903,True,Healthy
Strawberry___healthy_image (41).JPG,515,0.4637635294117648,1.3877787807814457e-17,1081.7671186952784,0.11385285953238082,0.5011919151156556,0.11385285953238082,0.06836313725490197,0.7134945098039216,True,Healthy
Strawberry___healthy_image (402).JPG,514,0.40057019607843125,1.3877787807814457e-17,1263.4387039251433,0.11611742568705477,0.5431506533394608,0.11611742568705477,0.15493450980392154,0.7551278431372549,True,Healthy
Strawberry___healthy_image (394).JPG,509,0.5502070588235294,0.0,1346.2840376355487,0.11538561432211844,0.5616428531901041,0.11538561432211844,0.06409921568627451,0.7618698039215686,True,Healthy
Strawberry___healthy_image (101).JPG,431,0.5194298039215688,2.6020852139652106e-17,1181.8937657446604,0.1612833203798146,0.512446918370864,0.1612833203798146,0.10532392156862745,0.8182333333333335,True,Healthy
Strawberry___healthy_image (414).JPG,574,0.39563764705882337,2.0816681711721685e-17,1393.9539369110637,0.1291891481427578,0.5689192952473958,0.1291891481427578,0.10165529411764705,0.7912552941176471,True,Healthy
Strawberry___healthy_image (57).JPG,576,0.33341254901960804,-1.1275702593849246e-17,1211.7960443168145,0.1467638693285619,0.5237710854204963,0.1467638693285619,0.0787,0.7529105882352942,True,Healthy
Strawberry___healthy_image (228).JPG,372,0.453972549019608,-3.469446951953614e-17,1067.2757747190872,0.11304095000807543,0.4978327364813113,0.11304095000807543,0.11685058823529411,0.728870588235294,True,Healthy
Strawberry___healthy_image (382).JPG,606,0.2874470588235296,-1.3877787807814457e-17,1400.213391013491,0.16586421381756236,0.5606765621170343,0.16586421381756236,0.10416313725490196,0.7943811764705881,True,Healthy
Strawberry___healthy_image (156).JPG,457,0.5555305882352941,-6.938893903907228e-18,1060.2603544303338,0.11377716453088653,0.49596645823759195,0.11377716453088653,0.07113098039215687,0.8158615686274511,True,Healthy
Strawberry___healthy_image (443).JPG,639,0.4510980392156862,0.0,997.4161471700951,0.10173360957472125,0.4829179581227022,0.10173360957472125,0.10929019607843136,0.7532505882352941,True,Healthy
Strawberry___healthy_image (290).JPG,757,0.557781568627451,2.7755575615628914e-17,1227.26258046972,0.16670564338052693,0.5214497473383886,0.16670564338052693,0.08848470588235295,0.7666325490196078,True,Healthy
Strawberry___healthy_image (438).JPG,447,0.3815427450980394,1.3877787807814457e-17,1217.2640008740332,0.1349430454450071,0.5282135071997549,0.1349430454450071,0.07136901960784314,0.7882047058823529,True,Healthy
Strawberry___healthy_image (94).JPG,477,0.35756941176470597,1.0408340855860843e-17,1064.629551968451,0.10855453354468449,0.498163077990962,0.10855453354468449,0.10981803921568627,0.783906274509804,True,Healthy
Strawberry___healthy_image (204).JPG,520,0.37601490196078413,-6.938893903907228e-18,1149.8224295001905,0.11659827337913428,0.516873028492647,0.11659827337913428,0.0932843137254902,0.7381509803921569,True,Healthy
Strawberry___healthy_image (341).JPG,534,0.4236031372549018,-1.0408340855860843e-17,1138.3976087531591,0.11775865844888955,0.5139122595932905,0.11775865844888955,0.04792980392156863,0.7521564705882353,True,Healthy
Strawberry___healthy_image (195).JPG,477,0.422775294117647,-2.168404344971009e-17,1321.8814171471436,0.14143958013147198,0.5502394369446998,0.14143958013147198,0.0680356862745098,0.7975094117647059,True,Healthy
Strawberry___healthy_image (253).JPG,491,0.6067835294117647,5.204170427930421e-18,1401.1781643372115,0.1474913894223188,0.5660571455652574,0.1474913894223188,0.07727764705882352,0.7820580392156863,True,Healthy
