,Edge_Count,Re(Mean_Frequency),Im(Mean_Frequency),Frequency_Variance,StDev_Contrast,Mean_Noise,StDev_Noise,Minimum_Intensity,Maximum_Intensity,Is_Healthy,Disease
Tomato___Target_Spot_image (1106).JPG,855,0.13647568627450968,2.7755575615628914e-17,918.1578230885461,0.16027230291839586,0.4455075318818934,0.16027230291839586,0.06358627450980392,0.7728560784313725,False,Target_Spot
Tomato___Target_Spot_image (371).JPG,532,0.15032901960784315,-1.734723475976807e-17,1105.740224835798,0.13306390537521937,0.5022505589384192,0.13306390537521937,0.04251921568627451,0.7349254901960784,False,Target_Spot
Tomato___Target_Spot_image (721).JPG,312,0.18703764705882361,6.938893903907228e-18,1125.2151220130172,0.15442571941432381,0.5008712021292892,0.15442571941432381,0.04227411764705882,0.7170729411764705,False,Target_Spot
Tomato___Target_Spot_image (1043).JPG,821,0.05801294117647057,-1.3877787807814457e-17,867.7955284556878,0.17032245475701463,0.4276157454427083,0.17032245475701463,0.045965490196078436,0.746466274509804,False,Target_Spot
Tomato___Target_Spot_image (234).JPG,689,0.24040941176470598,3.122502256758253e-17,970.4364476889759,0.15586467072581156,0.4611326011029412,0.15586467072581156,0.059313725490196076,0.7383176470588235,False,Target_Spot
Tomato___Target_Spot_image (664).JPG,595,0.5479576470588235,1.3877787807814457e-17,1062.450870355809,0.13587801567787003,0.49091535874310666,0.13587801567787003,0.05818274509803922,0.722341568627451,False,Target_Spot
Tomato___Target_Spot_image (408).JPG,461,0.4373588235294118,-5.204170427930421e-18,905.5633484052888,0.11095784201088515,0.45696811600030635,0.11095784201088515,0.08287294117647058,0.7089337254901962,False,Target_Spot
Tomato___Target_Spot_image (1385).JPG,634,0.5188039215686274,1.3877787807814457e-17,753.3794572647832,0.16161648265048167,0.3973365782015932,0.16161648265048167,0.03503411764705882,0.6862243137254901,False,Target_Spot
Tomato___Target_Spot_image (737).JPG,788,0.583550980392157,3.469446951953614e-17,1107.8440359731812,0.16862925673911708,0.4920539063457415,0.16862925673911708,0.038069803921568626,0.8179105882352941,False,Target_Spot
Tomato___Target_Spot_image (367).JPG,617,0.13278352941176486,1.734723475976807e-17,749.5699623699742,0.15542461610492353,0.3985573639514399,0.15542461610492353,0.04062235294117647,0.6979929411764706,False,Target_Spot
Tomato___Target_Spot_image (1110).JPG,474,0.47686352941176474,-1.0408340855860843e-17,907.7381695385601,0.12743176491259173,0.45324654067095593,0.12743176491259173,0.06409137254901962,0.7554403921568629,False,Target_Spot
Tomato___Target_Spot_image (672).JPG,526,0.37007254901960784,-1.734723475976807e-18,1079.252786108584,0.1478935788815468,0.4915794696882659,0.1478935788815468,0.02576156862745098,0.7742525490196078,False,Target_Spot
Tomato___Target_Spot_image (388).JPG,830,0.5580258823529411,-2.42861286636753e-17,855.3574361496369,0.1649627938209046,0.426252037377451,0.1649627938209046,0.05548313725490196,0.7349168627450982,False,Target_Spot
Tomato___Target_Spot_image (222).JPG,470,0.48744392156862754,-3.469446951953614e-18,1156.208584216245,0.14904237343712506,0.5100214363128064,0.14904237343712506,0.03581411764705882,0.7781592156862744,False,Target_Spot
Tomato___Target_Spot_image (1055).JPG,730,0.3233356862745097,-6.938893903907228e-18,811.5058585376281,0.1494641715109706,0.41929408873314955,0.1494641715109706,0.05400823529411765,0.7038568627450981,False,Target_Spot
Tomato___Target_Spot_image (808).JPG,819,0.6300811764705883,-2.42861286636753e-17,1028.7039692550707,0.16381866089016178,0.47371806037454045,0.16381866089016178,0.03586039215686274,0.8335270588235294,False,Target_Spot
Tomato___Target_Spot_image (1239).JPG,687,0.37175490196078426,5.551115123125783e-17,1094.018496794232,0.18591313885498992,0.4822493183210784,0.18591313885498992,0.05062235294117647,0.8164443137254902,False,Target_Spot
Tomato___Target_Spot_image (1393).JPG,589,0.6104803921568629,0.0,1174.8742549638412,0.20958536538689002,0.492949791953891,0.20958536538689002,0.04537725490196078,0.8173749019607842,False,Target_Spot
Tomato___Target_Spot_image (330).JPG,801,0.30533333333333346,-4.163336342344337e-17,1130.031457083869,0.17982878669920924,0.49352908174402577,0.17982878669920924,0.033032156862745105,0.7837662745098039,False,Target_Spot
Tomato___Target_Spot_image (1147).JPG,494,0.39198156862745104,-4.163336342344337e-17,754.4609719339967,0.12999528440927555,0.4090639453125,0.12999528440927555,0.07109411764705884,0.6144792156862745,False,Target_Spot
Tomato___Target_Spot_image (760).JPG,571,0.4376258823529413,2.42861286636753e-17,1144.26212232183,0.15206396170217068,0.5062451759727329,0.15206396170217068,0.06192745098039216,0.7013270588235295,False,Target_Spot
Tomato___Target_Spot_image (275).JPG,645,0.0843407843137253,2.0816681711721685e-17,670.0639874781591,0.18049042115674913,0.36195964585248164,0.18049042115674913,0.040591764705882355,0.6554439215686274,False,Target_Spot
Tomato___Target_Spot_image (1002).JPG,778,0.645201960784314,4.163336342344337e-17,1098.6720884068145,0.184338703483184,0.4840985074869792,0.184338703483184,0.02773372549019608,0.8044792156862746,False,Target_Spot
Tomato___Target_Spot_image (625).JPG,519,0.3930364705882353,1.3877787807814457e-17,415.52429746542623,0.09004125720089413,0.3055759283088235,0.09004125720089413,0.04059960784313726,0.550314117647059,False,Target_Spot
Tomato___Target_Spot_image (1281).JPG,511,0.46984666666666675,1.214306433183765e-17,807.2531134362484,0.12256353130009837,0.42674975796568626,0.12256353130009837,0.07676549019607842,0.6607203921568628,False,Target_Spot
Tomato___Target_Spot_image (449).JPG,613,0.2036850980392155,6.938893903907228e-18,1024.1440765387113,0.1689961322292892,0.47062257812499997,0.1689961322292892,0.03809176470588235,0.8030647058823529,False,Target_Spot
Tomato___Target_Spot_image (1079).JPG,276,0.3420937254901962,5.204170427930421e-18,912.1545635075944,0.12051044243683234,0.45628915153952204,0.12051044243683234,0.055682745098039214,0.6506443137254901,False,Target_Spot
Tomato___Target_Spot_image (1096).JPG,645,0.46562823529411773,1.3877787807814457e-17,1043.3751644417825,0.15133645972553228,0.48153968970205263,0.15133645972553228,0.045407843137254905,0.7434007843137256,False,Target_Spot
Tomato___Target_Spot_image (432).JPG,854,0.370921568627451,1.3877787807814457e-17,954.0917235875087,0.16692624673756318,0.4528816262637868,0.16692624673756318,0.07031333333333332,0.8204882352941177,False,Target_Spot
Tomato___Target_Spot_image (1215).JPG,592,0.4975654901960784,2.2551405187698492e-17,888.7919274371201,0.19454371013898566,0.42332423004748776,0.19454371013898566,0.020976862745098038,0.7461607843137256,False,Target_Spot
Tomato___Target_Spot_image (598).JPG,397,0.1342129411764706,0.0,222.95351798468164,0.08931838550047913,0.21554265232460174,0.08931838550047913,0.015954117647058827,0.40560392156862746,False,Target_Spot
Tomato___Target_Spot_image (71).JPG,697,0.4020490196078432,6.938893903907228e-18,1002.8353553914255,0.17117987094703183,0.4642949126838235,0.17117987094703183,0.049856470588235294,0.7657686274509804,False,Target_Spot
Tomato___Target_Spot_image (961).JPG,1003,0.4977211764705882,-4.163336342344337e-17,942.864913560155,0.18369094788266618,0.4432941969209559,0.18369094788266618,0.04062235294117647,0.829607843137255,False,Target_Spot
Tomato___Target_Spot_image (824).JPG,764,0.6137698039215687,-1.3877787807814457e-17,1007.4084978309669,0.1450423529268577,0.4743458940333946,0.1450423529268577,0.03274941176470589,0.7860023529411765,False,Target_Spot
Tomato___Target_Spot_image (577).JPG,671,0.34985529411764726,1.3877787807814457e-17,941.3554014190427,0.15357268505827593,0.4541678202550551,0.15357268505827593,0.035019215686274516,0.7658164705882352,False,Target_Spot
Tomato___Target_Spot_image (127).JPG,622,0.277607450980392,-1.734723475976807e-17,1016.4579715057813,0.12697824759052098,0.4817198605047488,0.12697824759052098,0.060804313725490194,0.716447843137255,False,Target_Spot
Tomato___Target_Spot_image (1350).JPG,512,0.2154270588235295,4.163336342344337e-17,1050.3845351677346,0.12554870074491287,0.49060206983379295,0.12554870074491287,0.07585607843137256,0.693781568627451,False,Target_Spot
Tomato___Target_Spot_image (609).JPG,797,0.5272219607843135,6.938893903907228e-18,1043.810549462602,0.17405524911660872,0.4739295224417892,0.17405524911660872,0.06295960784313726,0.8515301960784315,False,Target_Spot
Tomato___Target_Spot_image (1184).JPG,768,0.16330000000000006,4.163336342344337e-17,1016.3963889439925,0.16305582627145435,0.47070474571078436,0.16305582627145435,0.07115450980392156,0.839723137254902,False,Target_Spot
Tomato___Target_Spot_image (259).JPG,580,0.3867933333333333,1.3877787807814457e-17,911.1177890937819,0.15637688233588112,0.4449984975298713,0.15637688233588112,0.06857843137254903,0.7828717647058824,False,Target_Spot
Tomato___Target_Spot_image (936).JPG,534,0.3361482352941178,1.3877787807814457e-17,948.7231458195639,0.14063364949837623,0.460295150122549,0.14063364949837623,0.05130941176470589,0.8234690196078431,False,Target_Spot
Tomato___Target_Spot_image (26).JPG,440,0.3844133333333334,-2.0816681711721685e-17,1052.0012146659126,0.13586296320046762,0.48827611739813115,0.13586296320046762,0.024102745098039217,0.7442411764705882,False,Target_Spot
Tomato___Target_Spot_image (1242).JPG,698,0.48893529411764713,2.0816681711721685e-17,1094.733116372118,0.18262723264152736,0.48370909112668503,0.18262723264152736,0.07113882352941177,0.8338717647058823,False,Target_Spot
Tomato___Target_Spot_image (465).JPG,634,0.4339870588235296,-1.0408340855860843e-17,964.557029036109,0.15672517300653496,0.4593155328010111,0.15672517300653496,0.011749803921568627,0.7165003921568627,False,Target_Spot
Tomato___Target_Spot_image (170).JPG,444,0.4591988235294118,-1.3877787807814457e-17,999.7216043680676,0.14912225596796183,0.47104850116804536,0.14912225596796183,0.03919294117647059,0.733252549019608,False,Target_Spot
Tomato___Target_Spot_image (1307).JPG,772,0.5512760784313726,-2.0816681711721685e-17,963.6862252088641,0.1749233356112027,0.45249417633655026,0.1749233356112027,0.04946078431372549,0.77868,False,Target_Spot
Tomato___Target_Spot_image (520).JPG,362,0.45751882352941176,3.469446951953614e-18,955.6304052781232,0.13390064015302416,0.46414429582184435,0.13390064015302416,0.046157254901960786,0.7213098039215686,False,Target_Spot
Tomato___Target_Spot_image (5).JPG,665,0.35184941176470585,-2.7755575615628914e-17,833.7879278565564,0.14699980649041913,0.4265944055415135,0.14699980649041913,0.04423843137254902,0.6853729411764706,False,Target_Spot
Tomato___Target_Spot_image (873).JPG,324,0.27542,9.540979117872439e-18,847.7159546145667,0.12766456751179955,0.4366717082184436,0.12766456751179955,0.07812666666666666,0.6618435294117647,False,Target_Spot
Tomato___Target_Spot_image (1038).JPG,882,0.4529996078431372,-1.3877787807814457e-17,826.1604851409363,0.17674000893194372,0.41293147882199754,0.17674000893194372,0.0347286274509804,0.8245772549019608,False,Target_Spot
Tomato___Target_Spot_image (1192).JPG,268,0.42280352941176463,0.0,947.5787889679696,0.09267332575361041,0.4720145927159927,0.09267332575361041,0.19010235294117647,0.6637929411764706,False,Target_Spot
Tomato___Target_Spot_image (473).JPG,653,0.46794352941176487,1.0408340855860843e-17,1226.5942146586956,0.16643618755054024,0.5213577787032782,0.16643618755054024,0.06325019607843137,0.8313419607843137,False,Target_Spot
Tomato___Target_Spot_image (189).JPG,707,0.3857298039215686,0.0,983.8745416844456,0.17927156910082118,0.4561817347388174,0.17927156910082118,0.050630196078431375,0.7976619607843137,False,Target_Spot
Tomato___Target_Spot_image (1254).JPG,465,0.32842588235294123,-2.7755575615628914e-17,979.2533926597685,0.12361386167631865,0.473097751416973,0.12361386167631865,0.07282117647058822,0.6884682352941176,False,Target_Spot
Tomato___Target_Spot_image (30).JPG,612,0.5473921568627449,1.734723475976807e-17,1172.5129928810677,0.16952286592565005,0.507536409217984,0.16952286592565005,0.006138823529411764,0.7862925490196078,False,Target_Spot
Tomato___Target_Spot_image (920).JPG,718,0.5076933333333334,-1.3877787807814457e-17,875.6074535089397,0.17464470535859938,0.4281746205767464,0.17464470535859938,0.03782470588235294,0.7795352941176471,False,Target_Spot
Tomato___Target_Spot_image (865).JPG,629,0.42695450980392163,-1.3877787807814457e-17,907.1500067306129,0.161788902606054,0.44197400945925247,0.161788902606054,0.02912549019607843,0.7034592156862745,False,Target_Spot
Tomato___Target_Spot_image (536).JPG,691,0.3034592156862745,6.938893903907228e-18,941.3498002084212,0.15101508512511994,0.4550150051700368,0.15101508512511994,0.04428392156862745,0.713456862745098,False,Target_Spot
Tomato___Target_Spot_image (1311).JPG,900,0.2840580392156862,-3.469446951953614e-18,1012.7347011260617,0.167448395152888,0.4682204793772978,0.167448395152888,0.07022235294117647,0.8402564705882353,False,Target_Spot
Tomato___Target_Spot_image (166).JPG,729,0.4204576470588238,-2.2551405187698492e-17,1121.4293787046274,0.1987344059278948,0.4840808461626838,0.1987344059278948,0.03781686274509804,0.8651996078431372,False,Target_Spot
Tomato___Target_Spot_image (648).JPG,425,0.38861137254901945,3.122502256758253e-17,891.7441159927399,0.12593948566306254,0.44931846344592524,0.12593948566306254,0.06687411764705882,0.6727835294117648,False,Target_Spot
Tomato___Target_Spot_image (218).JPG,610,0.47573333333333345,2.7755575615628914e-17,1118.2690696478878,0.1478759359125199,0.5012014281747855,0.1478759359125199,0.04957450980392157,0.7616545098039216,False,Target_Spot
Tomato___Target_Spot_image (1080).JPG,838,0.5278149019607843,3.469446951953614e-18,965.4044797976476,0.16846214659598424,0.45539320705039826,0.16846214659598424,0.04174627450980392,0.7985776470588235,False,Target_Spot
Tomato___Target_Spot_image (977).JPG,532,0.4466243137254903,1.7780915628762273e-17,955.3298283632693,0.13747602764497752,0.4630160501876531,0.13747602764497752,0.054672549019607844,0.6542682352941177,False,Target_Spot
Tomato___Target_Spot_image (67).JPG,596,0.5801258823529412,-6.938893903907228e-18,1121.312197513305,0.15864536570328758,0.49866990406709555,0.15864536570328758,0.06021529411764706,0.7007615686274511,False,Target_Spot
Tomato___Target_Spot_image (1203).JPG,804,0.5599823529411763,-6.245004513516506e-17,1342.1758604608472,0.21092372048829258,0.5322287057674633,0.21092372048829258,0.05548313725490196,0.9153694117647059,False,Target_Spot
Tomato___Target_Spot_image (424).JPG,812,0.10698431372549015,2.7755575615628914e-17,890.2698084312016,0.18240215228239223,0.4290492706418505,0.18240215228239223,0.038367450980392154,0.7534909803921569,False,Target_Spot
Tomato___Target_Spot_image (1346).JPG,715,0.49557843137254914,5.551115123125783e-17,1021.9279697560434,0.19153041346919916,0.46137858034620094,0.19153041346919916,0.04483450980392157,0.8411572549019608,False,Target_Spot
Tomato___Target_Spot_image (131).JPG,676,0.49284117647058834,-3.8163916471489756e-17,1147.0069228610405,0.17339530813679013,0.5000243534581801,0.17339530813679013,0.05320549019607843,0.8397654901960784,False,Target_Spot
Tomato___Target_Spot_image (88).JPG,669,0.5403988235294118,-1.3877787807814457e-17,1175.2944854238851,0.1689052822958812,0.5084087257774204,0.1689052822958812,0.03668588235294118,0.8442603921568628,False,Target_Spot
Tomato___Target_Spot_image (561).JPG,447,0.33930392156862743,0.0,746.9671312543609,0.11250662279047607,0.41198955001531856,0.11250662279047607,0.07752274509803922,0.6747054901960784,False,Target_Spot
Tomato___Target_Spot_image (832).JPG,756,0.3804611764705882,-2.7755575615628914e-17,1182.5269942351133,0.15997793591721665,0.5129768795955882,0.15997793591721665,0.06805058823529413,0.894081568627451,False,Target_Spot
Tomato___Target_Spot_image (998).JPG,798,0.32471882352941167,2.7755575615628914e-17,1011.3664261383057,0.16753755514104662,0.46783815764782477,0.16753755514104662,0.03613529411764706,0.7781145098039216,False,Target_Spot
Tomato___Target_Spot_image (845).JPG,479,0.4994623529411765,1.3877787807814457e-17,1246.2155826013293,0.14573907303775838,0.5320459357766545,0.14573907303775838,0.03474352941176471,0.7641545098039216,False,Target_Spot
Tomato___Target_Spot_image (516).JPG,546,0.24099058823529396,1.3877787807814457e-17,892.8553101193615,0.17605069171570725,0.43243795649509803,0.17605069171570725,0.03809176470588235,0.7834749019607844,False,Target_Spot
Tomato___Target_Spot_image (1331).JPG,442,0.35692470588235287,4.336808689942018e-18,818.7998763777465,0.10334856585318647,0.43503159639246325,0.10334856585318647,0.07387607843137255,0.7802211764705882,False,Target_Spot
Tomato___Target_Spot_image (146).JPG,297,0.32451137254901974,-1.734723475976807e-18,956.3999083052975,0.11422067050871666,0.46954810154335164,0.11422067050871666,0.11858705882352942,0.6677294117647059,False,Target_Spot
Tomato___Target_Spot_image (453).JPG,586,0.46372352941176465,6.938893903907228e-18,1142.2320952073107,0.13798769292848442,0.5097814768114277,0.13798769292848442,0.05912196078431373,0.7130917647058823,False,Target_Spot
Tomato___Target_Spot_image (1274).JPG,622,0.40171372549019607,2.7755575615628914e-17,965.7071102665183,0.15253167607293516,0.46102258425245096,0.15253167607293516,0.03839725490196078,0.8420454901960785,False,Target_Spot
Tomato___Target_Spot_image (10).JPG,434,0.31298392156862753,1.0408340855860843e-17,904.1757528598478,0.10179934014504907,0.4587012573720895,0.10179934014504907,0.0839443137254902,0.6981027450980393,False,Target_Spot
Tomato___Target_Spot_image (900).JPG,555,0.7322886274509804,-1.734723475976807e-17,1952.061120409967,0.14714328595061493,0.6745792725566789,0.14714328595061493,0.07226980392156863,0.8770090196078432,False,Target_Spot
Tomato___Target_Spot_image (280).JPG,702,0.49500509803921544,-1.3877787807814457e-17,1025.310188625468,0.15080922176218772,0.47711242982153795,0.15080922176218772,0.06270745098039215,0.8335968627450979,False,Target_Spot
Tomato___Target_Spot_image (795).JPG,683,0.5585764705882352,2.0816681711721685e-17,972.8504341157967,0.1404165231777798,0.46676727261412376,0.1404165231777798,0.048481176470588236,0.8237996078431372,False,Target_Spot
Tomato___Target_Spot_image (1018).JPG,670,0.3607929411764707,-1.734723475976807e-17,912.2955307345549,0.14340491942886444,0.44966121725643377,0.14340491942886444,0.05904588235294118,0.760686274509804,False,Target_Spot
Tomato___Target_Spot_image (1366).JPG,538,0.5636219607843139,4.163336342344337e-17,1002.0134233685443,0.1547366879004934,0.46985774117264095,0.1547366879004934,0.043687843137254906,0.7572223529411766,False,Target_Spot
Tomato___Target_Spot_image (111).JPG,686,0.25640823529411744,6.938893903907228e-18,1125.0082789291139,0.16793053732050364,0.4964631003944546,0.16793053732050364,0.044566666666666664,0.8255007843137255,False,Target_Spot
Tomato___Target_Spot_image (541).JPG,824,0.5092470588235295,-2.7755575615628914e-17,976.6713315688339,0.13556949165917784,0.469179470837163,0.13556949165917784,0.08184078431372549,0.7595850980392157,False,Target_Spot
Tomato___Target_Spot_image (812).JPG,668,0.3154384313725492,5.204170427930421e-17,940.4384430707698,0.1568656217064811,0.45278769674862135,0.1568656217064811,0.05156156862745098,0.7786988235294118,False,Target_Spot
Tomato___Target_Spot_image (957).JPG,884,0.5029086274509804,3.469446951953614e-17,793.3244883501134,0.14825869158491037,0.4144440180759804,0.14825869158491037,0.03553137254901961,0.7265529411764706,False,Target_Spot
Tomato___Target_Spot_image (47).JPG,541,0.41215490196078436,6.938893903907228e-18,810.5430299692655,0.1467202199752587,0.4200013470818015,0.1467202199752587,0.041715686274509806,0.7127819607843137,False,Target_Spot
Tomato___Target_Spot_image (1223).JPG,832,0.3263180392156862,1.734723475976807e-17,946.0106645087301,0.1653749016541023,0.4512613142424939,0.1653749016541023,0.04926117647058823,0.868890980392157,False,Target_Spot
Tomato___Target_Spot_image (1389).JPG,533,0.556443137254902,0.0,1134.8593902910393,0.17414769676778913,0.49680323424096207,0.17414769676778913,0.05375607843137255,0.7387533333333333,False,Target_Spot
Tomato___Target_Spot_image (404).JPG,257,0.4824086274509803,2.0816681711721685e-17,1191.9085115365149,0.11836564632476534,0.5263455886182598,0.11836564632476534,0.0775,0.7674282352941177,False,Target_Spot
Tomato___Target_Spot_image (687).JPG,664,0.42390392156862744,-3.469446951953614e-18,803.6119659065794,0.11643692655216713,0.42741155867034314,0.11643692655216713,0.0873913725490196,0.6346603921568628,False,Target_Spot
Tomato___Target_Spot_image (668).JPG,731,0.08713843137254916,-1.0408340855860843e-17,875.4318748244089,0.18116810590283772,0.4253333472158395,0.18116810590283772,0.04374117647058824,0.7877466666666667,False,Target_Spot
Tomato___Target_Spot_image (392).JPG,608,0.27996039215686264,3.469446951953614e-18,899.4597325672787,0.17575917641001004,0.43442203948376223,0.17575917641001004,0.02518823529411765,0.7766819607843138,False,Target_Spot
Tomato___Target_Spot_image (238).JPG,514,0.5603121568627447,0.0,1107.9775462660027,0.125210212214156,0.504877590379902,0.125210212214156,0.04282392156862745,0.8190674509803921,False,Target_Spot
Tomato___Target_Spot_image (804).JPG,626,0.4622564705882354,1.3877787807814457e-17,1013.291611303452,0.15950325306276664,0.47116507486979164,0.15950325306276664,0.042006274509803924,0.7534305882352942,False,Target_Spot
Tomato___Target_Spot_image (557).JPG,719,0.3921670588235295,0.0,937.9828810450736,0.14913068797936258,0.45474972493489585,0.14913068797936258,0.033329803921568625,0.7064321568627452,False,Target_Spot
Tomato___Target_Spot_image (107).JPG,362,0.3734890196078432,0.0,1081.8121623890402,0.15087953230647186,0.49130817248774505,0.15087953230647186,0.07110117647058824,0.8170317647058823,False,Target_Spot
Tomato___Target_Spot_image (1370).JPG,587,0.37094431372549025,2.2551405187698492e-17,1113.2551510615826,0.1615634803582017,0.49570318120021445,0.1615634803582017,0.03616588235294118,0.7837701960784313,False,Target_Spot
Tomato___Target_Spot_image (412).JPG,812,0.15436352941176482,2.7755575615628914e-17,1119.9770770825337,0.19591966574323402,0.48482285998774516,0.19591966574323402,0.04568274509803922,0.8165266666666666,False,Target_Spot
Tomato___Target_Spot_image (1235).JPG,584,0.491649019607843,-2.7755575615628914e-17,1140.7914066658016,0.20059457467757805,0.48819499894684437,0.20059457467757805,0.041172941176470586,0.8252180392156863,False,Target_Spot
Tomato___Target_Spot_image (51).JPG,457,0.3855968627450983,6.938893903907228e-18,618.7022985372669,0.12654950991492772,0.3675212747970282,0.12654950991492772,0.05009450980392157,0.7241305882352942,False,Target_Spot
Tomato___Target_Spot_image (941).JPG,746,0.19078156862745116,2.7755575615628914e-17,1063.9518856690386,0.18102368817735223,0.4764380219822304,0.18102368817735223,0.06694235294117647,0.8175901960784315,False,Target_Spot
Tomato___Target_Spot_image (691).JPG,705,0.4494141176470589,0.0,732.5799040928366,0.14090215999878486,0.39880873458563115,0.14090215999878486,0.04173137254901961,0.6878611764705882,False,Target_Spot
Tomato___Target_Spot_image (1059).JPG,747,0.05437411764705882,1.3877787807814457e-17,1130.084918391759,0.1682860941353063,0.497574266429228,0.1682860941353063,0.025501568627450982,0.735036862745098,False,Target_Spot
Tomato___Target_Spot_image (384).JPG,568,0.4126756862745097,-1.3010426069826053e-17,987.4037238300195,0.15278462781217028,0.4666516872510723,0.15278462781217028,0.03698352941176471,0.7145580392156863,False,Target_Spot
Tomato___Target_Spot_image (150).JPG,625,0.33171294117647054,3.122502256758253e-17,991.4198814933545,0.17338499252727307,0.4604458464499081,0.17338499252727307,0.05493254901960785,0.8470282352941177,False,Target_Spot
Tomato___Target_Spot_image (1327).JPG,806,0.6123992156862744,-5.551115123125783e-17,1261.8740966460568,0.2148892320483597,0.5118485218481924,0.2148892320483597,0.0496043137254902,0.8977580392156862,False,Target_Spot
Tomato___Target_Spot_image (500).JPG,570,0.5053937254901961,-2.6020852139652106e-17,1156.9294227153694,0.1434696823096642,0.5117932020718443,0.1434696823096642,0.049841568627450976,0.7594223529411765,False,Target_Spot
Tomato___Target_Spot_image (853).JPG,717,0.5513066666666667,-3.8163916471489756e-17,1034.0876311072088,0.17995645416737302,0.46920430415134806,0.17995645416737302,0.0411721568627451,0.8098372549019608,False,Target_Spot
Tomato___Target_Spot_image (916).JPG,898,0.3512611764705882,2.7755575615628914e-17,859.9046241196032,0.15618799461521837,0.430781946997549,0.15618799461521837,0.052127058823529415,0.8490027450980393,False,Target_Spot
Tomato___Target_Spot_image (1262).JPG,473,0.4589466666666665,1.9949319973733282e-17,1038.726736588607,0.1513180671888707,0.48036409217984066,0.1513180671888707,0.054000392156862746,0.7442262745098039,False,Target_Spot
Tomato___Target_Spot_image (445).JPG,738,0.7134741176470587,0.0,990.0273068460996,0.15640484747745723,0.4662270774931066,0.15640484747745723,0.025777254901960787,0.9240254901960784,False,Target_Spot
Tomato___Target_Spot_image (296).JPG,604,0.3799341176470588,0.0,789.7407248956112,0.12092677635133446,0.42216081131280636,0.12092677635133446,0.032190980392156864,0.627956862745098,False,Target_Spot
Tomato___Target_Spot_image (629).JPG,753,0.3521235294117648,-3.469446951953614e-17,473.1123480916712,0.14015848193633496,0.3096640365540747,0.14015848193633496,0.005305490196078432,0.6411219607843137,False,Target_Spot
Tomato___Target_Spot_image (279).JPG,654,0.40426705882352926,-5.204170427930421e-18,1054.657299655206,0.125832696999172,0.4916205091528799,0.125832696999172,0.05430666666666666,0.7193505882352941,False,Target_Spot
Tomato___Target_Spot_image (783).JPG,627,0.551581568627451,-2.0816681711721685e-17,1043.759029619613,0.1461589034884697,0.4832554548674939,0.1461589034884697,0.02128235294117647,0.7826164705882354,False,Target_Spot
Tomato___Target_Spot_image (594).JPG,477,0.46089529411764707,-1.734723475976807e-17,858.9175602984793,0.11213846246168836,0.44404222397748166,0.11213846246168836,0.10618078431372549,0.71148,False,Target_Spot
Tomato___Target_Spot_image (1219).JPG,487,0.5101635294117651,1.3877787807814457e-17,1209.8111285956825,0.14842855597299073,0.5228733599494485,0.14842855597299073,0.10164039215686274,0.7671533333333334,False,Target_Spot
Tomato___Target_Spot_image (92).JPG,633,0.45751098039215693,2.7755575615628914e-17,946.4609388202354,0.12830991326572544,0.4633111631625306,0.12830991326572544,0.06464980392156863,0.6769643137254903,False,Target_Spot
