,Edge_Count,Re(Mean_Frequency),Im(Mean_Frequency),Frequency_Variance,StDev_Contrast,Mean_Noise,StDev_Noise,Minimum_Intensity,Maximum_Intensity,Is_Healthy,Disease
Peach___healthy_image (5).JPG,485,0.05993254901960804,2.7755575615628914e-17,1095.2982645496104,0.1932262914079426,0.47965746122472425,0.1932262914079426,0.04536235294117647,0.7643627450980393,True,Healthy
Peach___healthy_image (189).JPG,425,0.4944396078431372,5.551115123125783e-17,1403.4621342329845,0.1749757444897375,0.5586459492761948,0.1749757444897375,0.025181176470588235,0.8408596078431373,True,Healthy
Peach___healthy_image (30).JPG,599,0.1661070588235293,-4.163336342344337e-17,1069.2089071777682,0.1821113461874412,0.47736728486902574,0.1821113461874412,0.02542627450980392,0.7608376470588236,True,Healthy
Peach___healthy_image (166).JPG,574,0.576218431372549,-2.0816681711721685e-17,1169.0688302004917,0.17086323578851872,0.5062647637101716,0.17086323578851872,0.040829803921568625,0.7727564705882352,True,Healthy
Peach___healthy_image (218).JPG,479,0.7692235294117646,2.7755575615628914e-17,1351.042369502687,0.19863077700671752,0.5390126177619485,0.19863077700671752,0.014815294117647058,0.8801356862745099,True,Healthy
Peach___healthy_image (67).JPG,382,0.3641717647058824,-1.3877787807814457e-17,1092.793590688216,0.15726270926751112,0.49203265002680757,0.15726270926751112,0.01648196078431373,0.7002109803921568,True,Healthy
Peach___healthy_image (131).JPG,393,0.3390141176470588,1.734723475976807e-17,1278.202532076883,0.15314288690265004,0.5372489929917279,0.15314288690265004,0.03330705882352941,0.7354901960784314,True,Healthy
Peach___healthy_image (88).JPG,450,0.2706580392156863,-6.938893903907228e-18,1112.7011789175126,0.17269046288810597,0.491783946461397,0.17269046288810597,0.0,0.8594117647058823,True,Healthy
Peach___healthy_image (146).JPG,374,0.25858078431372533,-2.0816681711721685e-17,1170.6191985789467,0.24549663012597672,0.47491413076363354,0.24549663012597672,0.009792549019607844,0.8218172549019608,True,Healthy
Peach___healthy_image (10).JPG,454,0.24625686274509812,2.0816681711721685e-17,1049.1947407328462,0.16747060917753737,0.4776185298904718,0.16747060917753737,0.013706274509803922,0.7363533333333333,True,Healthy
Peach___healthy_image (280).JPG,474,0.4680968627450981,8.673617379884035e-18,791.9445663708988,0.20596237759372962,0.38855995059742654,0.20596237759372962,0.019302352941176472,0.8624772549019608,True,Healthy
Peach___healthy_image (111).JPG,392,0.11542352941176448,2.0816681711721685e-17,1181.7215413948234,0.17639175032222681,0.507341540479473,0.17639175032222681,0.029653333333333334,0.7820360784313726,True,Healthy
Peach___healthy_image (47).JPG,506,0.36752784313725484,1.0408340855860843e-17,1063.5028268882115,0.19215937472557781,0.47196609757965685,0.19215937472557781,0.019577254901960786,0.770836862745098,True,Healthy
Peach___healthy_image (238).JPG,374,0.49304784313725464,1.214306433183765e-17,1251.807705636076,0.15216146001821612,0.5315292610677083,0.15216146001821612,0.0332921568627451,0.7820360784313726,True,Healthy
Peach___healthy_image (107).JPG,430,0.44514078431372556,0.0,1111.83309059268,0.12138562653086046,0.5067124745327818,0.12138562653086046,0.02378235294117647,0.6889968627450981,True,Healthy
Peach___healthy_image (51).JPG,506,0.11741058823529416,2.992397996059992e-17,1090.6363420954472,0.21246767710263412,0.4702440748506434,0.21246767710263412,0.04420078431372549,0.7429270588235294,True,Healthy
Peach___healthy_image (150).JPG,370,0.5316682352941177,-3.469446951953614e-17,1276.2174718691272,0.18418113205441156,0.5269941681985295,0.18418113205441156,0.03467607843137255,0.8545964705882353,True,Healthy
Peach___healthy_image (296).JPG,470,0.30342235294117637,5.551115123125783e-17,1409.4093337258332,0.2000976952673759,0.5514321942018995,0.2000976952673759,0.007277647058823529,0.8523564705882353,True,Healthy
Peach___healthy_image (279).JPG,507,0.3474070588235295,-2.7755575615628914e-17,978.8940583051404,0.22591539001149652,0.4335660382199755,0.22591539001149652,0.012583137254901962,0.7316211764705882,True,Healthy
Peach___healthy_image (92).JPG,355,0.23759607843137256,-4.163336342344337e-17,1184.669366808727,0.16617814357435443,0.5114924500229779,0.16617814357435443,0.04254196078431373,0.7086047058823529,True,Healthy
Peach___healthy_image (202).JPG,392,0.16105294117647062,-4.163336342344337e-17,1050.5557534078212,0.1702979481331382,0.4769573142616421,0.1702979481331382,0.033009411764705884,0.7604262745098039,True,Healthy
Peach___healthy_image (347).JPG,432,0.14591019607843148,-6.938893903907228e-18,1213.4719065610889,0.15508291315800538,0.5217396644263173,0.15508291315800538,0.033009411764705884,0.7772435294117647,True,Healthy
Peach___healthy_image (193).JPG,395,0.40613176470588247,-5.551115123125783e-17,1215.6746285791514,0.16424814250491807,0.5194789510569853,0.16424814250491807,0.033009411764705884,0.7420639215686274,True,Healthy
Peach___healthy_image (9).JPG,495,0.5551968627450978,-2.42861286636753e-17,1261.3568194440318,0.1816797861257918,0.5244198245059742,0.1816797861257918,0.03944588235294118,0.8063760784313726,True,Healthy
Peach___healthy_image (255).JPG,464,0.35046549019607853,-2.7755575615628914e-17,976.7705218536277,0.17720157978027118,0.4550812593826593,0.17720157978027118,0.020991764705882352,0.7545850980392157,True,Healthy
Peach___healthy_image (310).JPG,507,0.42609058823529417,2.688821387764051e-17,1159.2839818488817,0.15856847266417354,0.5078667934283088,0.15856847266417354,0.02213843137254902,0.8686388235294118,True,Healthy
Peach___healthy_image (185).JPG,464,0.5311168627450981,2.6020852139652106e-17,977.4135888962085,0.15929310628300436,0.4618667981196385,0.15929310628300436,0.018454117647058822,0.7285101960784314,True,Healthy
Peach___healthy_image (243).JPG,385,0.40591725490196123,-4.163336342344337e-17,1194.6639200849977,0.15629657369961064,0.5169889785347732,0.15629657369961064,0.026587843137254902,0.7172811764705882,True,Healthy
Peach___healthy_image (306).JPG,404,0.5952835294117644,6.938893903907228e-18,1518.652040349218,0.13425113948652012,0.5939931010646446,0.13425113948652012,0.024630588235294116,0.8206862745098039,True,Healthy
Peach___healthy_image (84).JPG,429,0.42666470588235295,0.0,1206.7246395810164,0.2125742605360468,0.49946685125612744,0.2125742605360468,0.006444313725490197,0.8355541176470589,True,Healthy
Peach___healthy_image (214).JPG,518,0.4274894117647059,-2.0816681711721685e-17,1400.7055305787724,0.1953838452650246,0.5512158313227635,0.1953838452650246,0.02433294117647059,0.8134086274509804,True,Healthy
Peach___healthy_image (351).JPG,391,0.5176478431372549,-3.469446951953614e-17,1274.9660279144255,0.17833769559634827,0.5287079429955576,0.17833769559634827,0.01709294117647059,0.7203694117647059,True,Healthy
Peach___healthy_image (215).JPG,618,0.6431678431372551,-1.734723475976807e-17,1015.5825946948873,0.2194346944768227,0.447095489430147,0.2194346944768227,0.027421176470588237,0.7943662745098039,True,Healthy
Peach___healthy_image (350).JPG,442,0.5442882352941174,-3.0357660829594124e-17,1346.3367044844676,0.1848395163501976,0.542772663526348,0.1848395163501976,0.02433294117647059,0.8164592156862747,True,Healthy
Peach___healthy_image (85).JPG,419,0.7227380392156864,-1.3877787807814457e-17,1366.5440867672166,0.1562528146891879,0.5561847824754902,0.1562528146891879,0.018491764705882353,0.8650603921568627,True,Healthy
Peach___healthy_image (242).JPG,455,0.4431529411764705,-1.0408340855860843e-17,1206.7367756901472,0.18120633960572463,0.511689044787837,0.18120633960572463,0.019310196078431374,0.8212517647058823,True,Healthy
Peach___healthy_image (307).JPG,527,0.40034470588235266,3.8163916471489756e-17,958.3190542183817,0.19620302571110723,0.44216299641927087,0.19620302571110723,0.013416470588235294,0.7632168627450981,True,Healthy
Peach___healthy_image (184).JPG,433,0.39834980392156843,1.3877787807814457e-17,1290.3278130691199,0.17197468861852275,0.534307857019761,0.17197468861852275,0.021519607843137254,0.8215494117647059,True,Healthy
Peach___healthy_image (254).JPG,421,0.18909294117647057,0.0,1151.8485398806947,0.16934692522013203,0.5025369348383886,0.16934692522013203,0.029950980392156865,0.6889968627450981,True,Healthy
Peach___healthy_image (311).JPG,446,0.05292274509803929,2.0816681711721685e-17,1157.8733894467923,0.21030480177152386,0.4883200867417279,0.21030480177152386,0.02545607843137255,0.9086878431372549,True,Healthy
Peach___healthy_image (192).JPG,377,0.20514509803921552,0.0,1119.8084927651698,0.14698912141557577,0.5017920067401961,0.14698912141557577,0.03247372549019608,0.7007615686274511,True,Healthy
Peach___healthy_image (8).JPG,525,0.32471882352941184,0.0,1090.821524048035,0.1879047022508852,0.4806572731885723,0.1879047022508852,0.014570196078431373,0.777341568627451,True,Healthy
Peach___healthy_image (203).JPG,469,0.5243827450980393,-5.204170427930421e-18,883.2171838642555,0.16753875814169095,0.43315943129595585,0.16753875814169095,0.021542352941176467,0.6713611764705882,True,Healthy
Peach___healthy_image (346).JPG,464,0.5961317647058824,-3.469446951953614e-17,1364.5443351099275,0.1819139045701081,0.5478455979051777,0.1819139045701081,0.020426274509803923,0.889683137254902,True,Healthy
Peach___healthy_image (93).JPG,385,0.4526933333333331,-2.7755575615628914e-17,1044.6362207971529,0.13854524142998226,0.4856885709635417,0.13854524142998226,0.020686274509803922,0.7820211764705883,True,Healthy
Peach___healthy_image (297).JPG,404,0.3238399999999999,-1.3877787807814457e-17,1094.3190863150626,0.17087709454449193,0.48784666427313117,0.17087709454449193,0.0243478431372549,0.7007615686274511,True,Healthy
Peach___healthy_image (278).JPG,380,0.4302580392156864,4.163336342344337e-17,1259.7027396290414,0.22563244806594343,0.5066357748353247,0.22563244806594343,0.03638039215686274,0.8220850980392157,True,Healthy
Peach___healthy_image (151).JPG,445,0.6465160784313726,-1.3877787807814457e-17,1057.9124702680929,0.19119074548274612,0.4709857292624081,0.19119074548274612,0.006444313725490197,0.8507125490196079,True,Healthy
Peach___healthy_image (106).JPG,390,0.18691411764705862,0.0,1049.9933028849216,0.17086890495618803,0.47661133856081495,0.17086890495618803,0.035814901960784316,0.6814513725490196,True,Healthy
Peach___healthy_image (50).JPG,450,0.5820972549019607,-2.0816681711721685e-17,913.0822621503773,0.19105006280147604,0.4318600138825061,0.19105006280147604,0.01369921568627451,0.7859576470588235,True,Healthy
Peach___healthy_image (239).JPG,415,0.45942823529411764,1.3877787807814457e-17,1019.383059694611,0.15531707374536186,0.4741317915134804,0.15531707374536186,0.01564862745098039,0.6962894117647059,True,Healthy
Peach___healthy_image (110).JPG,400,0.5460003921568627,0.0,982.3126731699524,0.19214105235246165,0.4505297196691177,0.19214105235246165,0.02937058823529412,0.7283113725490197,True,Healthy
Peach___healthy_image (46).JPG,372,0.35269764705882356,2.0816681711721685e-17,1298.9522751986904,0.155901932729649,0.5411579969937192,0.155901932729649,0.04280196078431372,0.789313725490196,True,Healthy
Peach___healthy_image (281).JPG,438,0.457463137254902,3.469446951953614e-17,1301.8016258321686,0.18199069501463075,0.5336226582605699,0.18199069501463075,0.008110980392156863,0.8153807843137254,True,Healthy
Peach___healthy_image (147).JPG,430,0.42914196078431377,2.7755575615628914e-17,1376.1488182527203,0.16950470257863898,0.554334691329657,0.16950470257863898,0.027413333333333335,0.8268627450980391,True,Healthy
Peach___healthy_image (11).JPG,592,0.36726,6.938893903907228e-18,961.3716087763981,0.1828868993653352,0.4486593107575061,0.1828868993653352,0.029393333333333334,0.7593172549019608,True,Healthy
Peach___healthy_image (66).JPG,398,0.20423568627450966,2.7755575615628914e-17,1126.0237320267804,0.14519710523392787,0.5038215179802389,0.14519710523392787,0.019838039215686276,0.7951925490196078,True,Healthy
Peach___healthy_image (130).JPG,385,0.23734235294117648,-2.7755575615628914e-17,1007.0860594513553,0.15219623911978633,0.47193291637944235,0.15219623911978633,0.04621843137254902,0.816884705882353,True,Healthy
Peach___healthy_image (89).JPG,345,0.5856145098039218,1.3877787807814457e-17,1330.4643875675263,0.196028979867421,0.5352352499808517,0.196028979867421,0.017658431372549018,0.8271454901960784,True,Healthy
Peach___healthy_image (219).JPG,444,0.572296862745098,4.683753385137379e-17,1047.9108820984036,0.15722718632834926,0.4808296906594669,0.15722718632834926,0.034668235294117646,0.6909690196078431,True,Healthy
Peach___healthy_image (188).JPG,404,0.3323027450980391,0.0,1297.281683292018,0.1765397953340069,0.5343966886871937,0.1765397953340069,0.03442313725490196,0.7890082352941177,True,Healthy
Peach___healthy_image (31).JPG,490,0.39917529411764746,2.7755575615628914e-17,1169.0813204608846,0.18649388689098492,0.5006787153416054,0.18649388689098492,0.024630588235294116,0.8078203921568629,True,Healthy
Peach___healthy_image (167).JPG,414,0.4423501960784314,1.3877787807814457e-17,958.9779751400404,0.1640539639914399,0.4552576753982843,0.1640539639914399,0.01369921568627451,0.7559839215686275,True,Healthy
Peach___healthy_image (27).JPG,445,0.11063803921568628,-1.0408340855860843e-17,981.0888958715974,0.2176758146133382,0.4383422001378676,0.2176758146133382,0.013981960784313725,0.77868,True,Healthy
Peach___healthy_image (171).JPG,688,0.32560549019607854,3.469446951953614e-17,672.1592459842049,0.20607822550095478,0.3487965408624388,0.20607822550095478,0.02267333333333333,0.7167454901960784,True,Healthy
Peach___healthy_image (4).JPG,521,0.4812901960784313,6.938893903907228e-17,968.1948626487288,0.20033151701313107,0.44305703354779413,0.20033151701313107,0.029943921568627452,0.7187176470588235,True,Healthy
Peach___healthy_image (258).JPG,395,0.5467811764705883,-6.938893903907228e-18,1234.0680185554186,0.1496220156142488,0.5281783604281556,0.1496220156142488,0.02542627450980392,0.7929298039215685,True,Healthy
Peach___healthy_image (70).JPG,406,0.4437341176470586,-1.3877787807814457e-17,1116.5181630244444,0.16152167727834485,0.49653424977022054,0.16152167727834485,0.015625882352941177,0.7859576470588235,True,Healthy
Peach___healthy_image (126).JPG,346,0.3468572549019608,-2.7755575615628914e-17,977.3878720126191,0.180973279831612,0.4537599921492035,0.180973279831612,0.05990980392156863,0.79776,True,Healthy
Peach___healthy_image (331).JPG,527,0.42546705882352936,2.7755575615628914e-17,1133.346924100515,0.1725894336876361,0.49694376809512864,0.1725894336876361,0.035019215686274516,0.7814705882352941,True,Healthy
Peach___healthy_image (274).JPG,409,0.5218529411764706,-2.7755575615628914e-17,1343.079350969104,0.14874255368484163,0.5530301726217831,0.14874255368484163,0.03552431372549019,0.7929298039215685,True,Healthy
Peach___healthy_image (223).JPG,305,0.5235643137254903,6.938893903907228e-18,1282.1640754375665,0.11501790365273057,0.54760035089231,0.11501790365273057,0.03245882352941177,0.765761568627451,True,Healthy
Peach___healthy_image (235).JPG,411,0.5594317647058822,-3.469446951953614e-17,1062.5864610843544,0.1955332203283232,0.47038674479166664,0.1955332203283232,0.00977764705882353,0.7552494117647058,True,Healthy
Peach___healthy_image (327).JPG,433,0.46145921568627446,-1.3877787807814457e-17,1049.1957775862613,0.17283672555555624,0.4757423332184436,0.17283672555555624,0.02186274509803922,0.7630086274509804,True,Healthy
Peach___healthy_image (262).JPG,427,0.37482823529411746,3.469446951953614e-18,1213.491196039439,0.15251866994422295,0.5225273726639093,0.15251866994422295,0.02183294117647059,0.7279447058823529,True,Healthy
Peach___healthy_image (140).JPG,624,0.06440470588235278,2.0816681711721685e-17,936.8546497314807,0.2374132952801418,0.4151628832529105,0.2374132952801418,0.02433294117647059,0.7514968627450982,True,Healthy
Peach___healthy_image (16).JPG,436,0.3955811764705882,-1.5612511283791264e-17,1289.8106034053615,0.15974116884866996,0.5379740979243259,0.15974116884866996,0.03135764705882353,0.7890082352941177,True,Healthy
Peach___healthy_image (286).JPG,354,0.266118431372549,2.7755575615628914e-17,852.8385901525402,0.1670518979360394,0.4246451455269608,0.1670518979360394,0.0307921568627451,0.6948905882352941,True,Healthy
Peach___healthy_image (269).JPG,384,0.4857333333333334,1.3877787807814457e-17,1308.300722275225,0.16410327733311478,0.5408669634650736,0.16410327733311478,0.0630278431372549,0.8566219607843137,True,Healthy
Peach___healthy_image (117).JPG,409,0.3611368627450984,-1.734723475976807e-18,1196.1720914728812,0.19346489415592988,0.5046160694316789,0.19346489415592988,0.029958823529411763,0.7854298039215686,True,Healthy
Peach___healthy_image (41).JPG,457,0.4921917647058823,0.0,1279.6207441474219,0.16747639545471754,0.5333087369791666,0.16747639545471754,0.015388627450980394,0.8055654901960784,True,Healthy
Peach___healthy_image (101).JPG,468,0.3734286274509804,6.071532165918825e-18,920.4918475123615,0.16298816049819573,0.4451947435087316,0.16298816049819573,0.020954117647058824,0.692918431372549,True,Healthy
Peach___healthy_image (57).JPG,455,0.41492196078431376,0.0,1277.537386832572,0.15469869245589588,0.5366648133999694,0.15469869245589588,0.04306196078431373,0.7831521568627452,True,Healthy
Peach___healthy_image (228).JPG,366,0.27004784313725494,1.3877787807814457e-17,1248.8424390840141,0.16642017454458685,0.5265123961205576,0.16642017454458685,0.04031686274509804,0.7512290196078432,True,Healthy
Peach___healthy_image (156).JPG,431,0.21068078431372533,-3.469446951953614e-17,1264.017332595681,0.17953686144916287,0.5257141176470588,0.17953686144916287,0.017055294117647057,0.8173301960784314,True,Healthy
Peach___healthy_image (290).JPG,413,0.17175411764705886,1.3877787807814457e-17,1098.182225920297,0.13880498309551506,0.4988499510761336,0.13880498309551506,0.025166274509803924,0.7007615686274511,True,Healthy
Peach___healthy_image (94).JPG,486,0.5188164705882352,4.163336342344337e-17,1199.6776867374072,0.19673686827953854,0.5042324665862439,0.19673686827953854,0.01486078431372549,0.8269686274509804,True,Healthy
Peach___healthy_image (204).JPG,469,0.43985803921568634,1.0408340855860843e-17,1113.6408300710507,0.16349912521357804,0.49517697792202814,0.16349912521357804,0.04027921568627451,0.7654788235294118,True,Healthy
Peach___healthy_image (341).JPG,392,0.36391176470588216,0.0,1146.7248256299931,0.14907786170150275,0.5077107825903799,0.14907786170150275,0.02378235294117647,0.8330768627450981,True,Healthy
Peach___healthy_image (195).JPG,418,0.4126607843137253,0.0,1197.4544518460075,0.14296189207942867,0.5214889741306679,0.14296189207942867,0.031074901960784315,0.7270964705882353,True,Healthy
Peach___healthy_image (253).JPG,349,0.37898705882352934,6.938893903907228e-18,921.2592212261404,0.16234872792150207,0.445639718615962,0.16234872792150207,0.017865882352941176,0.7285101960784314,True,Healthy
Peach___healthy_image (316).JPG,441,0.386912549019608,2.42861286636753e-17,1221.3524374685817,0.1856830729343045,0.5135563182636336,0.1856830729343045,0.02236078431372549,0.816764705882353,True,Healthy
Peach___healthy_image (183).JPG,438,0.5137866666666665,-3.469446951953614e-17,1197.9307744676548,0.1403222362836536,0.5223386692899816,0.1403222362836536,0.03273372549019608,0.7733219607843136,True,Healthy
Peach___healthy_image (245).JPG,471,0.6863278431372548,1.734723475976807e-17,1325.9539832250987,0.21805637608807868,0.5256288162530637,0.21805637608807868,0.004472156862745098,0.8400262745098039,True,Healthy
Peach___healthy_image (300).JPG,442,0.48914980392156837,2.7755575615628914e-17,907.438882430215,0.22629208733880507,0.4127868724149817,0.22629208733880507,0.011481960784313726,0.7324317647058824,True,Healthy
Peach___healthy_image (82).JPG,431,0.4535423529411762,-6.938893903907228e-18,1520.034134569889,0.1563293499167516,0.5888237748927696,0.1563293499167516,0.02884274509803922,0.836923137254902,True,Healthy
Peach___healthy_image (212).JPG,522,0.2703298039215687,-6.938893903907228e-18,1240.0245370838077,0.1545264603552395,0.5280906928806679,0.1545264603552395,0.03747372549019608,0.7772435294117647,True,Healthy
Peach___healthy_image (357).JPG,491,0.339304705882353,6.938893903907228e-17,938.9259725492851,0.2184042280573292,0.4260958510454963,0.2184042280573292,0.027756470588235296,0.7820360784313726,True,Healthy
Peach___healthy_image (320).JPG,390,0.22995960784313701,-5.551115123125783e-17,1099.1785376808864,0.19071379703327365,0.4816588972503064,0.19071379703327365,0.021259607843137254,0.8080803921568628,True,Healthy
Peach___healthy_image (265).JPG,434,0.5352992156862746,0.0,1267.996506317388,0.15338591423099993,0.5348945486749387,0.15338591423099993,0.034690980392156866,0.7436309803921569,True,Healthy
Peach___healthy_image (232).JPG,326,0.1274490196078431,5.204170427930421e-17,1246.2970054938542,0.1773729146171482,0.5223165176930147,0.1773729146171482,0.03247372549019608,0.7697058823529411,True,Healthy
Peach___healthy_image (224).JPG,410,0.2566313725490194,2.0816681711721685e-17,1180.1002394445159,0.16045685427841433,0.5122305017807904,0.16045685427841433,0.021810196078431373,0.8259996078431372,True,Healthy
Peach___healthy_image (336).JPG,425,0.3672450980392158,-3.469446951953614e-17,1194.2616460794109,0.15041700719399045,0.5186284176815257,0.15041700719399045,0.015388627450980394,0.8205015686274509,True,Healthy
Peach___healthy_image (273).JPG,347,0.2580294117647059,1.734723475976807e-17,1193.8498127685484,0.1517622926966824,0.5181232485064339,0.1517622926966824,0.032436078431372556,0.8139443137254903,True,Healthy
Peach___healthy_image (208).JPG,320,0.45554431372549037,4.163336342344337e-17,1292.000856812979,0.17717474872269443,0.5330006278722426,0.17717474872269443,0.03134274509803922,0.8119870588235295,True,Healthy
Peach___healthy_image (77).JPG,470,0.48157294117647054,-6.938893903907228e-18,1272.0602041820782,0.16146395559583682,0.5334300175206802,0.16146395559583682,0.020999607843137254,0.896655294117647,True,Healthy
Peach___healthy_image (98).JPG,491,0.3490509803921568,1.3877787807814457e-17,1084.8000748413335,0.18508351862802797,0.48022661803002453,0.18508351862802797,0.021214117647058824,0.7741929411764705,True,Healthy
Peach___healthy_image (121).JPG,391,0.24848980392156844,3.469446951953614e-17,1221.298254807726,0.15654871940201778,0.5231406050857843,0.15654871940201778,0.030218823529411767,0.7862254901960785,True,Healthy
Peach___healthy_image (20).JPG,534,0.14007686274509804,1.734723475976807e-17,1224.952766878179,0.20216242515551475,0.5081297849647671,0.20216242515551475,0.019875686274509804,0.8206862745098039,True,Healthy
Peach___healthy_image (199).JPG,526,0.5067619607843139,3.469446951953614e-18,1207.8867963412226,0.15354687845493784,0.5209417344515932,0.15354687845493784,0.029110588235294117,0.7408254901960785,True,Healthy
Peach___healthy_image (176).JPG,474,0.5653176470588235,-2.7755575615628914e-17,1295.71088134667,0.1844356788378508,0.5314105458218443,0.1844356788378508,0.04620352941176471,0.8277713725490196,True,Healthy
Peach___healthy_image (3).JPG,443,0.06464980392156855,0.0,1102.0427262264639,0.19105075604210467,0.48223856024050243,0.19105075604210467,0.03945372549019608,0.7898792156862744,True,Healthy
Peach___healthy_image (249).JPG,338,0.5263549019607845,-2.0816681711721685e-17,1344.9512178949635,0.2367583488639078,0.5218911325252757,0.2367583488639078,0.025226666666666668,0.7638349019607843,True,Healthy
Peach___healthy_image (36).JPG,414,0.25044627450980406,-5.551115123125783e-17,1332.1274948667017,0.1677574998321106,0.545068045055913,0.1677574998321106,0.022421176470588236,0.7590721568627451,True,Healthy
Peach___healthy_image (160).JPG,416,0.30032549019607835,-2.7755575615628914e-17,1165.3491655019109,0.18219469563784446,0.5013344062117034,0.18219469563784446,0.018194117647058822,0.7943513725490196,True,Healthy
Peach___healthy_image (61).JPG,539,0.5381415686274509,-3.469446951953614e-18,1258.344249695611,0.19224701883627007,0.5199276272403492,0.19224701883627007,0.01847686274509804,0.7860258823529411,True,Healthy
Peach___healthy_image (137).JPG,422,0.3740490196078431,-6.938893903907228e-18,1081.7888617427734,0.2129009966391252,0.4677776531862745,0.2129009966391252,0.008959215686274509,0.8296603921568627,True,Healthy
Peach___healthy_image (60).JPG,458,0.4355933333333333,3.469446951953614e-18,1131.44215617421,0.17912129906666446,0.4941587589039521,0.17912129906666446,0.021236862745098038,0.7890082352941177,True,Healthy
Peach___healthy_image (136).JPG,463,0.13782196078431383,-3.469446951953614e-18,865.9731966625754,0.23634152748521395,0.3944192658547794,0.23634152748521395,0.029653333333333334,0.7262701960784314,True,Healthy
Peach___healthy_image (37).JPG,347,0.08512156862745127,2.7755575615628914e-17,1408.1819862487796,0.2080789548874623,0.5481782080078125,0.2080789548874623,0.03244392156862745,0.8402941176470589,True,Healthy
Peach___healthy_image (161).JPG,450,0.2955721568627452,0.0,1168.4589412099738,0.1584045763705742,0.510095692210478,0.1584045763705742,0.031885490196078434,0.8237972549019607,True,Healthy
Peach___healthy_image (248).JPG,568,0.2919396078431372,2.7755575615628914e-17,1012.295078706146,0.14751238728032728,0.47476652851179535,0.14751238728032728,0.04816,0.7585145098039217,True,Healthy
Peach___healthy_image (21).JPG,376,0.30449215686274506,-2.7755575615628914e-17,1214.1733451522348,0.16948477659322644,0.5174230237055759,0.16948477659322644,0.021810196078431373,0.7890082352941177,True,Healthy
Peach___healthy_image (198).JPG,417,0.18517137254901972,-5.551115123125783e-17,1135.9178222834678,0.1832298077276577,0.4937194505399816,0.1832298077276577,0.0504,0.7778545098039216,True,Healthy
Peach___healthy_image (177).JPG,466,0.5616788235294117,2.7755575615628914e-17,1224.1470075193915,0.15501879243845168,0.5243188073491115,0.15501879243845168,0.02494392156862745,0.8072549019607844,True,Healthy
Peach___healthy_image (2).JPG,392,0.43169450980392154,2.7755575615628914e-17,1107.0078306237458,0.1410451850917234,0.5004171634689032,0.1410451850917234,0.026594901960784314,0.6965721568627451,True,Healthy
Peach___healthy_image (76).JPG,313,0.34791294117647054,-2.7755575615628914e-17,1232.6939008705174,0.1605129415627595,0.5246101472503064,0.1605129415627595,0.03414823529411765,0.749792549019608,True,Healthy
Peach___healthy_image (99).JPG,417,0.03977411764705874,1.3877787807814457e-17,763.9175507763545,0.16171188432662026,0.400440958180147,0.16171188432662026,0.024087843137254903,0.7756819607843137,True,Healthy
Peach___healthy_image (120).JPG,460,0.33389333333333343,1.3877787807814457e-17,891.6830220334195,0.1897999881280978,0.4262619297640931,0.1897999881280978,0.012315294117647058,0.7397094117647058,True,Healthy
