,Edge_Count,Re(Mean_Frequency),Im(Mean_Frequency),Frequency_Variance,StDev_Contrast,Mean_Noise,StDev_Noise,Minimum_Intensity,Maximum_Intensity,Is_Healthy,Disease
Cherry___Powdery_mildew_image (367).JPG,427,0.36506078431372563,3.469446951953614e-18,1140.495210319292,0.15466768570410697,0.5045311258233762,0.15466768570410697,0.023797254901960784,0.8138941176470589,False,Powdery_mildew
Cherry___Powdery_mildew_image (672).JPG,482,0.3880921568627451,3.469446951953614e-18,998.0183129934018,0.09066844151837576,0.4852554170496324,0.09066844151837576,0.1817235294117647,0.8342094117647059,False,Powdery_mildew
Cherry___Powdery_mildew_image (388).JPG,205,0.26032352941176473,-1.3877787807814457e-17,668.8465156664419,0.10145259428617288,0.3911732640165441,0.10145259428617288,0.14377607843137255,0.7381125490196079,False,Powdery_mildew
Cherry___Powdery_mildew_image (222).JPG,362,0.4040368627450981,3.469446951953614e-17,1026.8455043727786,0.11471054627960403,0.48741773533241417,0.11471054627960403,0.07700274509803921,0.7450901960784314,False,Powdery_mildew
Cherry___Powdery_mildew_image (808).JPG,343,0.3511086274509805,1.0408340855860843e-17,982.7988353690727,0.08717732876023292,0.4820490973498775,0.08717732876023292,0.23961450980392157,0.7462760784313726,False,Powdery_mildew
Cherry___Powdery_mildew_image (330).JPG,608,0.7356266666666667,-2.6020852139652106e-18,1200.283268166331,0.07116922305195922,0.53675410089231,0.07116922305195922,0.22732470588235296,0.7932658823529412,False,Powdery_mildew
Cherry___Powdery_mildew_image (760).JPG,571,0.4421796078431373,-1.3877787807814457e-17,793.7840806079801,0.13210255257143128,0.41998999061734066,0.13210255257143128,0.07216470588235294,0.7259156862745098,False,Powdery_mildew
Cherry___Powdery_mildew_image (275).JPG,486,0.6134392156862746,-1.0408340855860843e-17,783.0705899940741,0.13159176367441203,0.41707891697303917,0.13159176367441203,0.04986509803921569,0.7002643137254901,False,Powdery_mildew
Cherry___Powdery_mildew_image (1002).JPG,463,0.4753972549019609,-1.3877787807814457e-17,698.256128460117,0.09377836919403543,0.40216101438036156,0.09377836919403543,0.0593443137254902,0.7207290196078432,False,Powdery_mildew
Cherry___Powdery_mildew_image (625).JPG,652,0.6098490196078429,-1.3877787807814457e-17,1242.6740814931627,0.11952861120373753,0.5377647606464461,0.11952861120373753,0.08597607843137255,0.8727843137254903,False,Powdery_mildew
Cherry___Powdery_mildew_image (449).JPG,474,0.26501882352941186,-8.673617379884035e-18,839.530692270114,0.12290738544300238,0.43574587747012866,0.12290738544300238,0.13469529411764705,0.8405784313725491,False,Powdery_mildew
Cherry___Powdery_mildew_image (432).JPG,358,0.4407164705882354,0.0,1058.1467050194635,0.15078251878956497,0.48543655570235905,0.15078251878956497,0.184361568627451,0.8290949019607843,False,Powdery_mildew
Cherry___Powdery_mildew_image (598).JPG,428,0.47013803921568614,6.938893903907228e-18,1204.324910340732,0.10887675355705079,0.5312480128867954,0.10887675355705079,0.1442121568627451,0.7663498039215685,False,Powdery_mildew
Cherry___Powdery_mildew_image (71).JPG,117,0.3603584313725492,2.0816681711721685e-17,739.4286762685634,0.1082556300994464,0.41089779919194236,0.1082556300994464,0.14630666666666667,0.6532854901960785,False,Powdery_mildew
Cherry___Powdery_mildew_image (961).JPG,524,0.5440862745098037,2.7755575615628914e-17,747.668007308139,0.1058978241762272,0.41399765500536156,0.1058978241762272,0.11847960784313726,0.7211968627450981,False,Powdery_mildew
Cherry___Powdery_mildew_image (824).JPG,253,0.5802207843137255,6.938893903907228e-18,759.4285979682774,0.05753435706413345,0.42682474360447303,0.05753435706413345,0.27519607843137256,0.7637686274509804,False,Powdery_mildew
Cherry___Powdery_mildew_image (577).JPG,422,0.43791647058823535,-1.3877787807814457e-17,924.8695463299416,0.10387178100822873,0.46374098508348655,0.10387178100822873,0.03135764705882353,0.6535415686274509,False,Powdery_mildew
Cherry___Powdery_mildew_image (127).JPG,602,0.3788572549019608,6.938893903907228e-18,908.6589372735627,0.07121958317421583,0.4656214922257965,0.07121958317421583,0.1445027450980392,0.6608121568627451,False,Powdery_mildew
Cherry___Powdery_mildew_image (609).JPG,365,0.24233607843137273,1.0408340855860843e-17,882.6264768564635,0.15971311990446707,0.43587961253446694,0.15971311990446707,0.014555294117647059,0.7577490196078431,False,Powdery_mildew
Cherry___Powdery_mildew_image (259).JPG,453,0.38800980392156853,2.0816681711721685e-17,1053.396932424839,0.07581517043133261,0.5014636588541667,0.07581517043133261,0.15792627450980393,0.8179372549019608,False,Powdery_mildew
Cherry___Powdery_mildew_image (936).JPG,512,0.7050435294117644,6.938893903907228e-18,1168.5071059281927,0.09983679927268752,0.5248180900543811,0.09983679927268752,0.1537376470588235,0.8436439215686274,False,Powdery_mildew
Cherry___Powdery_mildew_image (26).JPG,221,0.5521737254901962,-1.0408340855860843e-17,1030.8127402959833,0.09038072192756086,0.4935271312040441,0.09038072192756086,0.23044196078431373,0.8288980392156864,False,Powdery_mildew
Cherry___Powdery_mildew_image (465).JPG,381,0.6627098039215684,4.163336342344337e-17,954.7131233551528,0.08109012182976767,0.4760418820848652,0.08109012182976767,0.31084549019607843,0.8248545098039215,False,Powdery_mildew
Cherry___Powdery_mildew_image (170).JPG,676,0.2930337254901959,-2.42861286636753e-17,1116.8015753930813,0.1774408902923603,0.4911133566942402,0.1774408902923603,0.055743137254901966,0.9389372549019609,False,Powdery_mildew
Cherry___Powdery_mildew_image (520).JPG,619,0.6109188235294116,-6.938893903907228e-18,1040.320387643506,0.13298281523687772,0.4862007395067402,0.13298281523687772,0.021825098039215684,0.8080741176470588,False,Powdery_mildew
Cherry___Powdery_mildew_image (5).JPG,360,0.25124352941176487,1.734723475976807e-17,573.683399214017,0.1027576149924079,0.35988290757123165,0.1027576149924079,0.09519686274509803,0.627178431372549,False,Powdery_mildew
Cherry___Powdery_mildew_image (873).JPG,175,0.3695101960784315,2.2551405187698492e-17,680.7580134275461,0.09268788348200281,0.3970427905752144,0.09268788348200281,0.20087411764705884,0.8516811764705884,False,Powdery_mildew
Cherry___Powdery_mildew_image (1038).JPG,351,0.6247756862745095,-1.3877787807814457e-17,920.1429921633966,0.12500908132728564,0.45728799871706494,0.12500908132728564,0.08148980392156863,0.8154576470588235,False,Powdery_mildew
Cherry___Powdery_mildew_image (473).JPG,540,0.7629662745098037,0.0,1412.5106194222376,0.14449626200377735,0.569310261852788,0.14449626200377735,0.07817215686274512,0.840310588235294,False,Powdery_mildew
Cherry___Powdery_mildew_image (189).JPG,642,0.49531529411764713,2.7755575615628914e-17,1017.1351058416305,0.1162045894752244,0.4846446023858762,0.1162045894752244,0.047900000000000005,0.7703035294117647,False,Powdery_mildew
Cherry___Powdery_mildew_image (30).JPG,631,0.6423588235294118,1.3877787807814457e-17,1238.4335259391605,0.13585024623540384,0.5329140494791667,0.13585024623540384,0.09327803921568628,0.9380286274509804,False,Powdery_mildew
Cherry___Powdery_mildew_image (920).JPG,301,0.4084439215686274,3.469446951953614e-18,969.8583848442343,0.09103416818804422,0.4780537015548407,0.09103416818804422,0.09941607843137255,0.847,False,Powdery_mildew
Cherry___Powdery_mildew_image (865).JPG,537,0.5884890196078432,0.0,924.360944021968,0.1643331543823388,0.44581747788373166,0.1643331543823388,0.021297254901960785,0.8047564705882353,False,Powdery_mildew
Cherry___Powdery_mildew_image (536).JPG,360,0.4645192156862745,0.0,850.9598774270657,0.13868332949081993,0.43425049297257967,0.13868332949081993,0.04592,0.7241062745098039,False,Powdery_mildew
Cherry___Powdery_mildew_image (166).JPG,528,0.6227313725490198,2.0816681711721685e-17,1195.441571533212,0.11377171541523082,0.52821068292356,0.11377171541523082,0.06046823529411765,0.8093858823529412,False,Powdery_mildew
Cherry___Powdery_mildew_image (648).JPG,524,0.5526992156862747,-1.3877787807814457e-17,1022.6815011899117,0.1569232943073548,0.4744763005514706,0.1569232943073548,0.14787450980392156,0.7745305882352942,False,Powdery_mildew
Cherry___Powdery_mildew_image (218).JPG,513,0.41659960784313715,-6.938893903907228e-18,1146.832535355906,0.1229172936415231,0.5147058604281556,0.1229172936415231,0.06662901960784313,0.82042,False,Powdery_mildew
Cherry___Powdery_mildew_image (977).JPG,546,0.6672109803921568,-1.3877787807814457e-17,1183.753301475141,0.1645078212864847,0.5119063701554841,0.1645078212864847,0.19575803921568627,0.8868109803921569,False,Powdery_mildew
Cherry___Powdery_mildew_image (67).JPG,645,0.6411368627450978,-1.734723475976807e-17,1304.2877034081034,0.1324977046272545,0.5486112730736825,0.1324977046272545,0.03164039215686275,0.8943258823529411,False,Powdery_mildew
Cherry___Powdery_mildew_image (424).JPG,305,0.37272549019607853,3.469446951953614e-18,928.8642668591053,0.08233771180752703,0.4690713388480392,0.08233771180752703,0.024102745098039217,0.7025811764705882,False,Powdery_mildew
Cherry___Powdery_mildew_image (131).JPG,337,0.5300298039215687,-2.7755575615628914e-17,789.5745421042434,0.06922073324350021,0.4336407488893995,0.06922073324350021,0.1607388235294118,0.7191501960784313,False,Powdery_mildew
Cherry___Powdery_mildew_image (88).JPG,598,0.5222219607843136,-6.245004513516506e-17,1069.5749661437835,0.1743630336653118,0.48040692564721205,0.1743630336653118,0.13892941176470588,0.9404933333333334,False,Powdery_mildew
Cherry___Powdery_mildew_image (561).JPG,411,0.5902850980392157,-1.3877787807814457e-17,1352.5524335946086,0.15494279341362055,0.5534354476868872,0.15494279341362055,0.02183294117647059,0.8269011764705883,False,Powdery_mildew
Cherry___Powdery_mildew_image (832).JPG,522,0.19361843137254886,-6.938893903907228e-18,715.9193291119888,0.125677221690872,0.3987472642846201,0.125677221690872,0.026297254901960786,0.7465737254901961,False,Powdery_mildew
Cherry___Powdery_mildew_image (998).JPG,251,0.3704635294117646,-6.938893903907228e-18,995.9594066666871,0.0794562926147482,0.4866973969822304,0.0794562926147482,0.2276890196078431,0.7087874509803921,False,Powdery_mildew
Cherry___Powdery_mildew_image (845).JPG,679,0.637329019607843,-1.3877787807814457e-17,1200.2666539851084,0.11729062708429093,0.5285602396407783,0.11729062708429093,0.03529411764705883,0.8641298039215686,False,Powdery_mildew
Cherry___Powdery_mildew_image (516).JPG,263,0.25163137254901957,-1.3877787807814457e-17,782.4403320321366,0.10528041558755652,0.42421334769454655,0.10528041558755652,0.16308627450980392,0.705275294117647,False,Powdery_mildew
Cherry___Powdery_mildew_image (146).JPG,650,0.5506972549019611,-5.551115123125783e-17,1189.2767702890133,0.11707860275232458,0.5260393660960478,0.11707860275232458,0.12630313725490194,0.9156537254901962,False,Powdery_mildew
Cherry___Powdery_mildew_image (453).JPG,569,0.3897949019607845,1.3877787807814457e-17,919.9341052586277,0.0881923085385153,0.46567424115349265,0.0881923085385153,0.08148196078431373,0.6658349019607843,False,Powdery_mildew
Cherry___Powdery_mildew_image (10).JPG,607,0.47136274509803916,-4.163336342344337e-17,1009.3680211306207,0.19774361138466984,0.4553893362247242,0.19774361138466984,0.07924196078431373,0.8621192156862746,False,Powdery_mildew
Cherry___Powdery_mildew_image (900).JPG,411,0.516892941176471,1.3877787807814457e-17,1219.1481740496884,0.10098543822279378,0.5362003054151347,0.10098543822279378,0.15456392156862744,0.7731388235294118,False,Powdery_mildew
Cherry___Powdery_mildew_image (280).JPG,383,0.4897843137254902,1.3877787807814457e-17,1048.9130924432277,0.1009593789031846,0.4959315157781863,0.1009593789031846,0.1394650980392157,0.7975313725490197,False,Powdery_mildew
Cherry___Powdery_mildew_image (795).JPG,630,0.3775301960784314,0.0,1112.7328545341652,0.17435900101852433,0.4912199410232843,0.17435900101852433,0.1409486274509804,0.9144270588235294,False,Powdery_mildew
Cherry___Powdery_mildew_image (1018).JPG,560,0.7044552941176471,0.0,803.2241675996888,0.10574260126440453,0.43016195685891545,0.10574260126440453,0.21597215686274512,0.8363364705882353,False,Powdery_mildew
Cherry___Powdery_mildew_image (111).JPG,374,0.4113192156862745,1.3877787807814457e-17,781.346624603678,0.06734427909774922,0.43158371830958947,0.06734427909774922,0.19236274509803922,0.6866301960784315,False,Powdery_mildew
Cherry___Powdery_mildew_image (541).JPG,509,0.48135215686274513,-1.0408340855860843e-17,980.9042540073581,0.10615531033858037,0.47777211626838234,0.10615531033858037,0.054901960784313725,0.6930556862745099,False,Powdery_mildew
Cherry___Powdery_mildew_image (812).JPG,343,0.3959415686274511,-3.469446951953614e-18,1192.2370434138563,0.09179521477863711,0.5316816804534314,0.09179521477863711,0.21477843137254904,0.7367584313725491,False,Powdery_mildew
Cherry___Powdery_mildew_image (957).JPG,515,0.30594274509803926,3.469446951953614e-18,861.6040094253929,0.08803656296783645,0.45013881941253064,0.08803656296783645,0.10545607843137254,0.6530568627450981,False,Powdery_mildew
Cherry___Powdery_mildew_image (47).JPG,413,0.5986819607843135,-6.938893903907228e-18,1156.484600150609,0.1545874479752342,0.5084634686159619,0.1545874479752342,0.12653803921568627,0.9365207843137255,False,Powdery_mildew
Cherry___Powdery_mildew_image (404).JPG,638,0.6501643137254899,3.122502256758253e-17,1218.679406978654,0.16247514954523265,0.5208014779603247,0.16247514954523265,0.10832274509803921,0.9108760784313726,False,Powdery_mildew
Cherry___Powdery_mildew_image (687).JPG,342,0.3768199999999999,5.204170427930421e-18,1086.7149749857329,0.0989418547821956,0.5055259131816788,0.0989418547821956,0.17979686274509807,0.9127760784313725,False,Powdery_mildew
Cherry___Powdery_mildew_image (668).JPG,407,0.42020078431372526,1.734723475976807e-17,1114.7380635832264,0.09466903233397328,0.51306308526731,0.09466903233397328,0.044796862745098046,0.7677509803921568,False,Powdery_mildew
Cherry___Powdery_mildew_image (392).JPG,486,0.6535752941176474,3.469446951953614e-18,1062.4295018273228,0.12207509135771949,0.49455450855928307,0.12207509135771949,0.1111572549019608,0.8524050980392157,False,Powdery_mildew
Cherry___Powdery_mildew_image (238).JPG,478,0.4392031372549019,-6.938893903907228e-18,710.1456098948012,0.0925678670306042,0.4060217698759191,0.0925678670306042,0.20952784313725492,0.7019317647058824,False,Powdery_mildew
Cherry___Powdery_mildew_image (804).JPG,365,0.5144023529411765,-2.0816681711721685e-17,1212.959374838913,0.09716631071036155,0.5354960036573224,0.09716631071036155,0.049001176470588236,0.8097799999999999,False,Powdery_mildew
Cherry___Powdery_mildew_image (557).JPG,459,0.43957686274509794,1.3877787807814457e-17,920.029044601469,0.11584640710410381,0.4596120654296875,0.11584640710410381,0.19221176470588236,0.8456309803921569,False,Powdery_mildew
Cherry___Powdery_mildew_image (107).JPG,193,0.35828823529411774,-7.806255641895632e-18,689.0975926248406,0.07833973841246217,0.40265486806832107,0.07833973841246217,0.19294,0.7604576470588235,False,Powdery_mildew
Cherry___Powdery_mildew_image (412).JPG,648,0.20091882352941198,-1.0408340855860843e-17,1269.81257369743,0.22848822925620146,0.5077556696155024,0.22848822925620146,0.03308470588235294,0.9610968627450981,False,Powdery_mildew
Cherry___Powdery_mildew_image (51).JPG,423,0.42728352941176473,-2.949029909160572e-17,1031.3555539283632,0.13335063118913223,0.48379538210401346,0.13335063118913223,0.12653098039215688,0.7736274509803921,False,Powdery_mildew
Cherry___Powdery_mildew_image (941).JPG,510,0.5755792156862746,2.0816681711721685e-17,1209.1747093032368,0.13343481317183592,0.5267681668390012,0.13343481317183592,0.03749647058823529,0.7811894117647059,False,Powdery_mildew
Cherry___Powdery_mildew_image (691).JPG,587,0.585754117647059,6.938893903907228e-18,1091.971013065999,0.11356679164947657,0.5037666483800551,0.11356679164947657,0.033032156862745105,0.8657894117647059,False,Powdery_mildew
Cherry___Powdery_mildew_image (384).JPG,608,0.6663486274509806,3.469446951953614e-18,1231.0764680838622,0.12286270791611427,0.534386505055147,0.12286270791611427,0.08569411764705882,0.8410992156862745,False,Powdery_mildew
Cherry___Powdery_mildew_image (150).JPG,550,0.4927211764705883,-2.42861286636753e-17,886.7504078521401,0.12065081680003457,0.4494379270067402,0.12065081680003457,0.04534745098039216,0.7383121568627452,False,Powdery_mildew
Cherry___Powdery_mildew_image (500).JPG,245,0.28687294117647055,1.9081958235744878e-17,821.3689524361685,0.08217931005951762,0.4402228778913909,0.08217931005951762,0.1842470588235294,0.611161568627451,False,Powdery_mildew
Cherry___Powdery_mildew_image (853).JPG,719,0.5638756862745098,1.3877787807814457e-17,1135.3057825107182,0.16983868532274274,0.49840416350719974,0.16983868532274274,0.14225490196078433,0.8596356862745097,False,Powdery_mildew
Cherry___Powdery_mildew_image (916).JPG,278,0.32001098039215703,0.0,694.1047250072737,0.10471699465188347,0.39814383597579656,0.10471699465188347,0.14178901960784315,0.7034823529411764,False,Powdery_mildew
Cherry___Powdery_mildew_image (445).JPG,528,0.44295411764705855,1.3877787807814457e-17,1198.4216759719147,0.1135724560119586,0.5288975483494178,0.1135724560119586,0.07113176470588235,0.7807211764705883,False,Powdery_mildew
Cherry___Powdery_mildew_image (296).JPG,671,0.5605501960784315,0.0,1137.4534576646786,0.13765634625228154,0.508749487879136,0.13765634625228154,0.12124901960784314,0.8736482352941176,False,Powdery_mildew
Cherry___Powdery_mildew_image (629).JPG,534,0.48546705882352925,-1.3877787807814457e-17,1089.7227065869522,0.1798662748882814,0.48347827713311886,0.1798662748882814,0.05962627450980393,0.8556764705882354,False,Powdery_mildew
Cherry___Powdery_mildew_image (279).JPG,630,0.5717337254901963,-1.3877787807814457e-17,1187.5449118160254,0.09680278466687796,0.529751812097886,0.09680278466687796,0.21870784313725491,0.8770403921568628,False,Powdery_mildew
Cherry___Powdery_mildew_image (783).JPG,729,0.6739380392156864,6.071532165918825e-18,1236.9790877433438,0.1212302981662902,0.5361072180415135,0.1212302981662902,0.1618329411764706,0.8853964705882352,False,Powdery_mildew
Cherry___Powdery_mildew_image (594).JPG,160,0.42735411764705883,0.0,967.5376322306124,0.10297678656163238,0.4750322214882047,0.10297678656163238,0.11707450980392158,0.660866274509804,False,Powdery_mildew
Cherry___Powdery_mildew_image (92).JPG,493,0.390863137254902,-1.734723475976807e-17,830.2630522490092,0.07716164329769405,0.4436037867647059,0.07716164329769405,0.19427529411764705,0.7110172549019608,False,Powdery_mildew
Cherry___Powdery_mildew_image (828).JPG,566,0.7187129411764706,-1.3877787807814457e-17,977.3127845801883,0.13206561822883758,0.47041102979473043,0.13206561822883758,0.09603725490196079,0.9318686274509804,False,Powdery_mildew
Cherry___Powdery_mildew_image (982).JPG,235,0.3522545098039215,0.0,706.3972206371092,0.12449869514306744,0.3962204280598959,0.12449869514306744,0.14655176470588235,0.7487980392156863,False,Powdery_mildew
Cherry___Powdery_mildew_image (652).JPG,484,0.7622513725490195,0.0,1105.30350955871,0.09767978260988948,0.5103430238970589,0.09767978260988948,0.2000149019607843,0.8549396078431373,False,Powdery_mildew
Cherry___Powdery_mildew_image (202).JPG,424,0.22042862745098019,-6.938893903907228e-18,658.5213094252542,0.11888524762530703,0.3829490363625919,0.11888524762530703,0.08147568627450981,0.6576203921568627,False,Powdery_mildew
Cherry___Powdery_mildew_image (717).JPG,438,0.3802874509803922,3.122502256758253e-17,1241.7605772696143,0.1220098038089229,0.536947966260723,0.1220098038089229,0.09410274509803922,0.7334031372549019,False,Powdery_mildew
Cherry___Powdery_mildew_image (347).JPG,457,0.49536470588235315,-1.734723475976807e-17,1074.257153528503,0.1177975558357246,0.49845105822993263,0.1177975558357246,0.022963921568627452,0.7220588235294119,False,Powdery_mildew
Cherry___Powdery_mildew_image (469).JPG,469,0.5672121568627451,0.0,1079.8364479418242,0.11469862461545424,0.5005544107115503,0.11469862461545424,0.2778149019607843,0.79268,False,Powdery_mildew
Cherry___Powdery_mildew_image (193).JPG,413,0.5051862745098039,-2.7755575615628914e-17,826.5740040932469,0.10571913298704809,0.436676157801011,0.10571913298704809,0.058823529411764705,0.6260145098039216,False,Powdery_mildew
Cherry___Powdery_mildew_image (890).JPG,396,0.5283882352941178,-4.163336342344337e-17,1353.7590842378304,0.11283254672518313,0.5637770551853554,0.11283254672518313,0.06691960784313726,0.780103137254902,False,Powdery_mildew
Cherry___Powdery_mildew_image (9).JPG,431,0.3846537254901961,-1.0408340855860843e-17,1181.9776128171843,0.10849225832331948,0.5261504591758579,0.10849225832331948,0.05009450980392157,0.8097494117647058,False,Powdery_mildew
Cherry___Powdery_mildew_image (486).JPG,397,0.5588388235294119,0.0,1089.0034764024872,0.0963037547384274,0.5066278925398284,0.0963037547384274,0.05514,0.8864325490196079,False,Powdery_mildew
Cherry___Powdery_mildew_image (255).JPG,650,0.6232113725490196,0.0,1133.9043222413736,0.1346481537733198,0.5087207553998161,0.1346481537733198,0.03134274509803922,0.9142329411764707,False,Powdery_mildew
Cherry___Powdery_mildew_image (1022).JPG,713,0.6526419607843136,2.0816681711721685e-17,762.3142398217266,0.12490214141278783,0.41305607326133575,0.12490214141278783,0.05879294117647059,0.7234298039215685,False,Powdery_mildew
Cherry___Powdery_mildew_image (605).JPG,479,0.5549101960784316,-1.3877787807814457e-17,1329.0835928142958,0.12912615902560362,0.5548737794883578,0.12912615902560362,0.0352564705882353,0.7929556862745099,False,Powdery_mildew
Cherry___Powdery_mildew_image (310).JPG,509,0.6646811764705882,-1.3877787807814457e-17,840.5317789048286,0.07895539619473235,0.44618590389476104,0.07895539619473235,0.18823764705882354,0.7887796078431374,False,Powdery_mildew
Cherry___Powdery_mildew_image (740).JPG,701,0.13020823529411776,6.938893903907228e-18,665.2747032540358,0.12701957785447396,0.38247973527496937,0.12701957785447396,0.033514509803921566,0.7379682352941176,False,Powdery_mildew
Cherry___Powdery_mildew_image (886).JPG,709,0.4456105882352941,-6.938893903907228e-18,1021.6317684332839,0.12276076080840194,0.4841488332950368,0.12276076080840194,0.059604313725490195,0.773489411764706,False,Powdery_mildew
Cherry___Powdery_mildew_image (185).JPG,381,0.44322196078431364,-2.6020852139652106e-18,973.1294590665881,0.11084535552871509,0.4747016977826287,0.11084535552871509,0.09661764705882353,0.6856407843137255,False,Powdery_mildew
Cherry___Powdery_mildew_image (490).JPG,536,0.3333270588235293,6.938893903907228e-18,712.0356260911028,0.14328019132048553,0.39157979425168504,0.14328019132048553,0.04534666666666666,0.6719188235294118,False,Powdery_mildew
Cherry___Powdery_mildew_image (869).JPG,710,0.5635466666666666,-2.7755575615628914e-17,1200.140420721558,0.16505627597301603,0.5155938261144302,0.16505627597301603,0.16152823529411764,0.9122678431372548,False,Powdery_mildew
Cherry___Powdery_mildew_image (613).JPG,412,0.5396172549019608,2.42861286636753e-17,1035.414163063455,0.1242959749356054,0.4872455869906557,0.1242959749356054,0.08148980392156863,0.7600274509803921,False,Powdery_mildew
Cherry___Powdery_mildew_image (1034).JPG,147,0.35691294117647054,1.3877787807814457e-17,830.7595117986949,0.13103058289238392,0.4309109340533088,0.13103058289238392,0.16099176470588236,0.8591239215686275,False,Powdery_mildew
Cherry___Powdery_mildew_image (243).JPG,288,0.33066666666666666,-6.938893903907228e-18,777.2422506381095,0.08516333141179057,0.42723566128599877,0.08516333141179057,0.21886784313725485,0.6949164705882354,False,Powdery_mildew
Cherry___Powdery_mildew_image (756).JPG,710,0.5019858823529412,3.469446951953614e-17,1178.655663451792,0.1326083192422664,0.5198406341911764,0.1326083192422664,0.027718823529411765,0.8909627450980392,False,Powdery_mildew
Cherry___Powdery_mildew_image (306).JPG,702,0.5975031372549021,-2.7755575615628914e-17,1151.6135884131377,0.18170143025232005,0.49822425886565563,0.18170143025232005,0.10809254901960785,0.9200803921568627,False,Powdery_mildew
Cherry___Powdery_mildew_image (428).JPG,478,0.40583568627450967,-2.0816681711721685e-17,723.5224298701884,0.09462851270823244,0.40954471478630516,0.09462851270823244,0.08482235294117646,0.6974141176470589,False,Powdery_mildew
Cherry___Powdery_mildew_image (582).JPG,494,0.7192470588235298,6.938893903907228e-18,1171.961119792746,0.1287170785426284,0.5193087057674632,0.1287170785426284,0.016527450980392155,0.851173725490196,False,Powdery_mildew
Cherry___Powdery_mildew_image (994).JPG,435,0.5868717647058823,6.938893903907228e-18,1233.5068081772758,0.12538012291355874,0.5343341973039216,0.12538012291355874,0.15708745098039217,0.947712156862745,False,Powdery_mildew
Cherry___Powdery_mildew_image (84).JPG,250,0.30476078431372555,-2.7755575615628914e-17,857.2525448953053,0.1594849559159748,0.42880927753523285,0.1594849559159748,0.06046039215686275,0.738163137254902,False,Powdery_mildew
Cherry___Powdery_mildew_image (214).JPG,465,0.6087658823529413,-2.0816681711721685e-17,1422.589102908593,0.09463007310372283,0.5817623393458946,0.09463007310372283,0.1246207843137255,0.9235266666666667,False,Powdery_mildew
